NISCode;houses_sum_ParcelsNumber;houses_avg_PriceP25;houses_avg_PriceP50;houses_avg_PriceP75;houses_avg_ParcelsAreaP50;houses_average_price_m2;houses_avg_PriceP50_filled;houses_avg_PriceP50_status;houses_avg_PriceP50_distance_m;houses_average_price_m2_filled;houses_average_price_m2_status;houses_average_price_m2_distance_m
34003B09-;14;95000;210000;230000;604.5;347.394540942928;210000;observed;;347.394540942928;observed;
34003C00-;27;160000;230000;365500;434;529.953917050691;230000;observed;;529.953917050691;observed;
34003E00-;7;246500;367750;387250;1046;351.577437858509;367750;observed;;351.577437858509;observed;
34003D00-;35;137500;255000;305000;709.75;359.281437125748;255000;observed;;359.281437125748;observed;
34009A001;47;150000;230000;275000;342.5;671.532846715328;230000;observed;;671.532846715328;observed;
34009A01-;32;200000;245000;320000;380;644.736842105263;245000;observed;;644.736842105263;observed;
34009A022;80;180000;235000;310000;426.5;550.996483001172;235000;observed;;550.996483001172;observed;
34009A033;23;290000;365000;432500;506.25;720.987654320988;365000;observed;;720.987654320988;observed;
34009A042;31;240000;315000;339000;258;1220.93023255814;315000;observed;;1220.93023255814;observed;
34009A081;7;190000;240000;396000;770;311.688311688312;240000;observed;;311.688311688312;observed;
34009A0PA;23;242500;355000;407500;460;771.739130434783;355000;observed;;771.739130434783;observed;
34009A100;7;147500;177250;292250;470;377.127659574468;177250;observed;;377.127659574468;observed;
34009A20-;49;202000;257000;315000;397.75;646.134506599623;257000;observed;;646.134506599623;observed;
34009A21-;10;259000;288750;315000;831;347.472924187726;288750;observed;;347.472924187726;observed;
34009A29-;24;170000;289000;309000;503;574.55268389662;289000;observed;;574.55268389662;observed;
34009A19-;10;215000;250000;280000;767;325.945241199478;250000;observed;;325.945241199478;observed;
34013A001;33;99500;157500;187150;79.75;1974.92163009404;157500;observed;;1974.92163009404;observed;
34013A010;48;205000;245000;290000;353;694.050991501416;245000;observed;;694.050991501416;observed;
34013A021;31;180000;215000;285000;307;700.325732899023;215000;observed;;700.325732899023;observed;
34013A032;51;144200;185000;224000;291.75;634.104541559554;185000;observed;;634.104541559554;observed;
34013A043;50;125000;166250;210000;183.5;905.994550408719;166250;observed;;905.994550408719;observed;
34013A052;10;288500;302500;315000;339.5;891.016200294551;302500;observed;;891.016200294551;observed;
34022A122;23;135000;160000;215000;84.5;1893.49112426036;160000;observed;;1893.49112426036;observed;
34013A101;86;174000;217000;270000;322;673.913043478261;217000;observed;;673.913043478261;observed;
34013A112;26;252800;427500;450061.5;327;1307.33944954128;427500;observed;;1307.33944954128;observed;
34013A201;56;165000;215000;247000;255;843.137254901961;215000;observed;;843.137254901961;observed;
34013A212;60;160000;185256;240000;313;591.872204472843;185256;observed;;591.872204472843;observed;
34013A401;48;169375;232500;320457.5;272;854.779411764706;232500;observed;;854.779411764706;observed;
34013A30-;75;210000;268750;347000;449.75;597.554196775987;268750;observed;;597.554196775987;observed;
34013A472;10;187000;293000;350000;273;1073.26007326007;293000;observed;;1073.26007326007;observed;
34013A501;96;191250;267500;323250;413.5;646.916565900846;267500;observed;;646.916565900846;observed;
34013A511;11;230000;254500;372500;419;607.398568019093;254500;observed;;607.398568019093;observed;
34013B001;47;165120;188025;250000;351;535.683760683761;188025;observed;;535.683760683761;observed;
34013B012;22;185000;239000;315000;368.5;648.575305291723;239000;observed;;648.575305291723;observed;
34013B033;11;161500;311000;350000;797;390.213299874529;311000;observed;;390.213299874529;observed;
34013B082;22;230000;315000;442500;1092.5;288.329519450801;315000;observed;;288.329519450801;observed;
34013B110;28;282000;408000;483599;844;483.412322274881;408000;observed;;483.412322274881;observed;
34013B091;12;279000;450000;557500;1248.5;360.432519022827;450000;observed;;360.432519022827;observed;
34013C001;57;177000;200250;290000;346;578.757225433526;200250;observed;;578.757225433526;observed;
34013C01-;7;449000;495750;542500;463;1070.7343412527;495750;observed;;1070.7343412527;observed;
34013C02-;14;180000;220000;297840;952;231.09243697479;220000;observed;;231.09243697479;observed;
34013C032;20;170000;235500;348000;390;603.846153846154;235500;observed;;603.846153846154;observed;
34013C091;16;260000;275000;626400;1132;242.932862190813;275000;observed;;242.932862190813;observed;
34022A00-;21;156000;308000;425000;88;3500;308000;observed;;3500;observed;
34022A021;31;222000;325000;665000;129;2519.37984496124;325000;observed;;2519.37984496124;observed;
34022A03-;5;288062;344031;400000;234;1470.21794871795;344031;observed;;1470.21794871795;observed;
34022A04-;35;115000;140000;228262;100;1400;140000;observed;;1400;observed;
34022A143;8;105000;136000;220000;111.5;1219.73094170404;136000;observed;;1219.73094170404;observed;
34022A152;7;215000;247500;315000;312;793.269230769231;247500;observed;;793.269230769231;observed;
35013D533;29;341000;387500;475000;529;732.514177693762;387500;observed;;732.514177693762;observed;
34022A201;72;235000;325000;415236;273.25;1189.38700823422;325000;observed;;1189.38700823422;observed;
34022A211;27;160000;216000;272000;285.5;756.567425569177;216000;observed;;756.567425569177;observed;
34022A232;18;142000;190000;262300;213.5;889.929742388759;190000;observed;;889.929742388759;observed;
34022A242;38;133500;168500;230250;123;1369.91869918699;168500;observed;;1369.91869918699;observed;
34022A243;29;159500;235000;306500;176;1335.22727272727;235000;observed;;1335.22727272727;observed;
34022A252;42;190000;226000;270000;221;1022.62443438914;226000;observed;;1022.62443438914;observed;
34022A30-;95;140000;206000;290000;77.5;2658.06451612903;206000;observed;;2658.06451612903;observed;
34022A311;43;126000;200000;281500;100.75;1985.11166253102;200000;observed;;1985.11166253102;observed;
34022A32-;69;239000;258500;372500;292.5;883.760683760684;258500;observed;;883.760683760684;observed;
34022A33-;39;130000;175000;295000;162;1080.24691358025;175000;observed;;1080.24691358025;observed;
34022A341;36;224500;355000;520345;120.5;2946.05809128631;355000;observed;;2946.05809128631;observed;
34022A352;34;285000;361500;556624;254;1423.22834645669;361500;observed;;1423.22834645669;observed;
34022A401;29;185000;275000;345000;274;1003.6496350365;275000;observed;;1003.6496350365;observed;
34022A41-;21;775000;955000;1500000;1624;588.054187192118;955000;observed;;588.054187192118;observed;
34022A42-;28;183500;272500;408000;273.75;995.433789954338;272500;observed;;995.433789954338;observed;
34022A432;9;220000;326000;326324;150;2173.33333333333;326000;observed;;2173.33333333333;observed;
34025A022;21;163750;197250;260000;228;865.131578947368;197250;observed;;865.131578947368;observed;
34022A50-;55;140000;184000;255000;83.75;2197.01492537313;184000;observed;;2197.01492537313;observed;
34022A51-;22;170000;185550;220000;95;1953.15789473684;185550;observed;;1953.15789473684;observed;
34022A521;57;162500;205000;265000;147.5;1389.83050847458;205000;observed;;1389.83050847458;observed;
34022A532;54;145000;185000;239000;130;1423.07692307692;185000;observed;;1423.07692307692;observed;
34022D00-;55;180000;220000;320000;180.75;1217.15076071923;220000;observed;;1217.15076071923;observed;
34022A54-;5;165000;252500;340000;568;444.542253521127;252500;observed;;444.542253521127;observed;
34022A553;19;115000;197949.5;245000;193.5;1022.99483204134;197949.5;observed;;1022.99483204134;observed;
34022A601;45;120000;159000;210000;214;742.990654205607;159000;observed;;742.990654205607;observed;
34022A612;37;212400;265000;399000;232;1142.24137931034;265000;observed;;1142.24137931034;observed;
34022A62-;51;300500;409512.5;740000;447;916.135346756152;409512.5;observed;;916.135346756152;observed;
34022A701;18;385000;520000;550000;489.5;1062.30847803882;520000;observed;;1062.30847803882;observed;
34022A723;18;237250;412000;622001;688;598.837209302326;412000;observed;;598.837209302326;observed;
53028A11-;30;87491;170000;200000;220;772.727272727273;170000;observed;;772.727272727273;observed;
34022A783;32;380000;411290;482602;319.5;1287.29264475743;411290;observed;;1287.29264475743;observed;
34022A7PA;5;140000;140000;210000;650;215.384615384615;140000;observed;;215.384615384615;observed;
34022A800;10;540000;693250;935000;1378.5;502.901704751542;693250;observed;;502.901704751542;observed;
34022B043;24;180000;265000;345000;345;768.115942028986;265000;observed;;768.115942028986;observed;
34022A890;8;159000;195000;1600000;290;672.413793103448;195000;observed;;672.413793103448;observed;
34022A904;12;210000;235000;261000;227.5;1032.96703296703;235000;observed;;1032.96703296703;observed;
34022A91-;34;342000;390000;456533;682;571.847507331378;390000;observed;;571.847507331378;observed;
34022B001;31;220000;239000;306000;276.5;864.376130198915;239000;observed;;864.376130198915;observed;
34022B021;10;168000;319000;450000;562.5;567.111111111111;319000;observed;;567.111111111111;observed;
34022B030;42;235000;280000;315000;220;1272.72727272727;280000;observed;;1272.72727272727;observed;
34022B032;10;195000;247000;360000;361;684.210526315789;247000;observed;;684.210526315789;observed;
34022B052;36;242500;265000;312500;272;974.264705882353;265000;observed;;974.264705882353;observed;
34022B080;11;420000;625000;967500;1116;560.035842293907;625000;observed;;560.035842293907;observed;
34022B091;12;250000;275000;348000;399.5;688.360450563204;275000;observed;;688.360450563204;observed;
35013F700;49;214000;290250;365000;538;539.498141263941;290250;observed;;539.498141263941;observed;
34022B122;20;326125;342500;385000;400;856.25;342500;observed;;856.25;observed;
34022B201;68;194500;235000;325743.8;352.5;666.666666666667;235000;observed;;666.666666666667;observed;
34022B223;52;157000;194000;230000;142.5;1361.40350877193;194000;observed;;1361.40350877193;observed;
34022B30-;34;158750;180000;260000;205;878.048780487805;180000;observed;;878.048780487805;observed;
34025A032;8;136250;181500;291500;591.5;306.846999154691;181500;observed;;306.846999154691;observed;
34022B313;18;185000;269000;470000;415.5;647.412755716005;269000;observed;;647.412755716005;observed;
34022B40-;9;235000;345000;455000;644;535.714285714286;345000;observed;;535.714285714286;observed;
34022C033;24;150000;160000;250000;209;765.55023923445;160000;observed;;765.55023923445;observed;
34022E001;29;175000;220000;305000;401.5;547.945205479452;220000;observed;;547.945205479452;observed;
34022B492;13;375000;407500;467500;701;581.312410841655;407500;observed;;581.312410841655;observed;
34022C001;83;165000;216000;260200;336.75;641.425389755011;216000;observed;;641.425389755011;observed;
34022C022;36;200000;254000;300000;316;803.79746835443;254000;observed;;803.79746835443;observed;
34022C094;5;235000;240000;250000;473;507.399577167019;240000;observed;;507.399577167019;observed;
34022C112;22;259500;391500;455750;603;649.253731343284;391500;observed;;649.253731343284;observed;
34022C1AN;73;180000;230000;289000;269;855.018587360595;230000;observed;;855.018587360595;observed;
34022D011;22;180500;319000;455500;584.5;545.765611633875;319000;observed;;545.765611633875;observed;
34022D021;16;205750;292500;420835;405.5;721.331689272503;292500;observed;;721.331689272503;observed;
34022D03-;61;190000;270000;385000;478;564.853556485356;270000;observed;;564.853556485356;observed;
35013F71-;44;235000;281500;350500;181.5;1550.96418732782;281500;observed;;1550.96418732782;observed;
34022D0MN;23;160000;215500;278550;194;1110.82474226804;215500;observed;;1110.82474226804;observed;
34022D121;64;360000;450000;665000;925.25;486.3550391786;450000;observed;;486.3550391786;observed;
34022D132;8;182500;266250;346000;235;1132.97872340426;266250;observed;;1132.97872340426;observed;
34022D210;25;406500;482500;680000;1158;416.666666666667;482500;observed;;416.666666666667;observed;
34022D22-;9;126000;195000;295000;515;378.640776699029;195000;observed;;378.640776699029;observed;
34022E01-;15;182000;234500;353750;484;484.504132231405;234500;observed;;484.504132231405;observed;
34022E02-;11;145000;227000;250000;581;390.705679862306;227000;observed;;390.705679862306;observed;
34022E032;6;237000;260000;270000;407.5;638.036809815951;260000;observed;;638.036809815951;observed;
34022F001;33;182500;281500;350000;340;827.941176470588;281500;observed;;827.941176470588;observed;
34022F012;18;180000;235000;260000;273.5;859.232175502742;235000;observed;;859.232175502742;observed;
34022E091;13;220000;332500;435000;763;435.779816513761;332500;observed;;435.779816513761;observed;
34022F090;11;140000;210000;400000;1142.5;183.807439824945;210000;observed;;183.807439824945;observed;
34022F10-;10;257500;305000;468750;486.5;626.927029804728;305000;observed;;626.927029804728;observed;
34022G09-;11;232500;377500;553500;999;377.877877877878;377500;observed;;377.877877877878;observed;
34022F210;15;595000;775000;955000;1516;511.213720316623;775000;observed;;511.213720316623;observed;
34022G001;25;195000;210000;215000;293;716.723549488055;210000;observed;;716.723549488055;observed;
34022G01-;13;282500;439500;539500;446;985.42600896861;439500;observed;;985.42600896861;observed;
34022G032;24;220000;310000;348000;268.5;1154.56238361266;310000;observed;;1154.56238361266;observed;
34022G043;15;194500;223500;281250;323.25;691.415313225058;223500;observed;;691.415313225058;observed;
34022G080;15;217500;355000;630000;789;449.936628643853;355000;observed;;449.936628643853;observed;
34023A001;60;151500;203500;257750;354;574.858757062147;203500;observed;;574.858757062147;observed;
34023A01-;56;205000;260000;325769;314.5;826.70906200318;260000;observed;;826.70906200318;observed;
34023A021;24;209500;239000;245000;237;1008.4388185654;239000;observed;;1008.4388185654;observed;
34023A21-;14;165000;220000;275000;739.5;297.498309668695;220000;observed;;297.498309668695;observed;
34023A032;25;172500;281094.505;355000;383;733.928211488251;281094.505;observed;;733.928211488251;observed;
34023A042;39;195000;245500;282000;191.5;1281.98433420366;245500;observed;;1281.98433420366;observed;
34023A053;84;185000;229000;286026.69;214;1070.09345794393;229000;observed;;1070.09345794393;observed;
52011M201;35;129000;140000;210000;250;560;140000;observed;;560;observed;
34023A091;6;375000;405000;425000;604.5;669.975186104218;405000;observed;;669.975186104218;observed;
34023A20-;83;175000;263000;331000;316.25;831.620553359684;263000;observed;;831.620553359684;observed;
34025A011;13;248000;310000;395000;840;369.047619047619;310000;observed;;369.047619047619;observed;
34023A222;23;230000;305000;325000;361;844.875346260388;305000;observed;;844.875346260388;observed;
