NISCode	sum_ParcelsNumber	avg_PriceP25	avg_PriceP50	avg_PriceP75	avg_ParcelsAreaP50	average_price_m2
46003A213	38	189000	220000	265000	185.5	1185.98382749326
52011H312	4				214	
46003A224	20	295000	355000	365000	291	1219.93127147766
46003A242	38	240000	395000	540000	863	457.705677867903
46003A281	15	187500	309250	600000	364.5	848.422496570645
46003A291	10	175000	420000	665000	408.5	1028.1517747858
46003A301	129	210000	269500	399000	840.5	320.64247471743
46003A312	43	245000	275000	315000	265.5	1035.78154425612
46003A322	19	300000	326000	625000	396	823.232323232323
46003B00-	37	220675.245	276250	390000	209.25	1320.19115890084
46003B011	23	267500	345000	389250	340.6666666666667	1012.72015655577
46003B022	15	235000	340000	475000	330	1030.30303030303
46003B032	7	281000	305000	322500	435	701.149425287356
46003B081	9	450000	482500	587500	1200	402.083333333333
46003B091	3				1293	
46003B092	6	490000	525000	890000	1286	408.242612752722
46003C00-	14	242000	266250	450500	447	595.637583892617
46003C011	27	265000	375000	430000	382.5	980.392156862745
46003C072	2				1410	
46003C081	1				547	
46003C091	2				270	
46003C182	1				879	
46003C272	3				410	
46003D000	102	173000	191750	228500	225.5	850.332594235033
46003D012	35	210000	310000	375000	447.5	692.737430167598
46003D073						
46003D081	22	390000	414200	487500	998	415.03006012024
46003D09-	11	246000	290000	385000	330	878.787878787879
46003D19-	4				304.5	
46003E000	1				90	
46003E072						
46003E091						
46003E182						
46003E1MJ						
46003F00-	49	220000	280000	320000	281	996.44128113879
46003F012	14	300000	325000	475000	457.5	710.382513661202
46003F079	4				295	
46003F084						
46003F183						
46003G00-	29	231337	275000	420000	213	1291.07981220657
46003G01-	19	262500	352500	389750	288.25	1222.89679098005
46003G021	85	275000	370000	479000	249.75	1481.48148148148
46003G032	61	282500	367500	492500	776	473.582474226804
46003G042	10	445000	520000	607000	727	715.268225584594
46003G073						
46003G081	6	365000	450000	515000	889	506.186726659168
46003G11-	56	267000	320000	405000	322.5	992.248062015504
46003G18-	13	260000	387000	395000	769	503.250975292588
46003G19-	29	212500	310000	366250	301.75	1027.34051367026
46003H000	29	230000	270000	280000	192.75	1400.77821011673
46003H012	5	252500	359000	448500	286	1255.24475524476
46003H023	41	215548	244750	325000	372.75	656.606304493628
46003H034	12	235000	282500	355000	648	435.956790123457
46003H081	14	387500	625000	632500	560.5	1115.07582515611
46003H091	8	355000	437500	571539.915	1119.5	390.799464046449
46003H112	13	520000	680500	892500	1364.75	498.626122000366
46013A001	110	215000	267500	326000	198.5	1347.60705289673
46013A01-	4				594	
46013A022	45	217650	263000	288000	184.5	1425.47425474255
46013A032	13	260000	385500	430000	546	706.043956043956
46013A043	27	340500	541222	701099	606	893.105610561056
46013A08-	8	220000	325000	350000	231.5	1403.88768898488
46013A0MV						
46013A0PV	41	239000	317500	470000	745.5	425.888665325285
46013B000	37	225000	260000	340000	126.5	2055.33596837945
46013B010	9	460000	477500	495000	686	696.064139941691
46013B022	30	213120.5	277500	362500	370.6666666666667	748.651079136691
46013B032	31	237500	331500	447000	251.5	1318.09145129225
46013B043	9	379500	505000	690000	630.75	800.634165675783
46013B081						
46013B091	25	260000	415000	585000	480	864.583333333333
46013C001	25	155000	208500	260000	100	2085
46013C012	70	197000	247500	337500	78.5	3152.86624203822
46013C022	32	188000	237625	280000	213	1115.6103286385
46013C091	2				151.5	
4601410PQ						
4601412QQ						
46014A001	26	130000	235000	285000	108.5	2165.89861751152
46014A01-	65	173750	210000	292750	184.5	1138.21138211382
46014A021	40	192000	240000	279000	233	1030.04291845494
46014A032	37	200000	279500	310000	179.75	1554.93741307371
46014A042	26	162450	187500	270000	155	1209.67741935484
46014A053	28	90000	225000	300000	119.5	1882.84518828452
46014A0MW	4				657	
46014A0PW	3				830	
46014A10-	87	195000	239000	340000	198.5	1204.03022670025
46014A112	8	250000	255000	306000	569.5	447.761194029851
46014A181	5				385.25	
46014A191	2				695.5	
46014A20-	26	253500	342500	424500	518	661.196911196911
46014A212	15	297500	375500	405749.5	707	531.117397454031
46014A281						
46014A291	5	368000	368000	368000	978	376.278118609407
46014A2PN						
46014A30-	16	275000	332500	367500	203.5	1633.90663390663
46014A312	24	257500	454500	604950	582.5	780.257510729614
46014A323	11	255075	360000	496750	655	549.618320610687
46014A391	16	300000	392500	600000	1172.5	334.754797441365
46014A402	47	275000	325000	390000	318.75	1019.60784313725
46014A413	11	260000	503000	1060000	766.25	656.443719412724
46014A474						
46014A495	2				3371.5	
46014A501	54	219000	253000	332000	330.75	764.928193499622
46014A51-	16	415000	475000	575000	672.5	706.31970260223
46014A522	7	370000	397500	452500	1050	378.571428571429
46014A532	60	289000	380000	449000	277	1371.84115523466
46014A60-	69	185000	240000	327000	155.75	1540.93097913323
46014A611	36	187000	250000	340000	284.5	878.734622144112
46014A622	14	186000	230000	255000	182.5	1260.27397260274
46014A632	32	245000	340000	520000	509.25	667.648502700049
46014A691	13	310000	339000	350000	752	450.797872340426
46014A701	16	175000	229000	317000	130.5	1754.78927203065
46014A712	36	150000	224500	290000	270.75	829.178208679594
46014A723	2				1224.5	
46014A734	58	205500	245000	285000	220	1113.63636363636
46014A803	14	330000	400000	445000	884	452.488687782805
46014A813	32	237000	375000	456000	537	698.324022346369
46014B00-	30	247500	323500	415000	626.75	516.154766653371
46014B01-	51	248000	316250	417500	378.25	836.087243886319
46014B09-	24	338000	378000	500000	822	459.85401459854
46014B0PP	3				848	
46014B10-	15	200000	287500	430000	738	389.566395663957
46014B19-	18	387500	400000	667500	1026	389.863547758285
46014B1AA	6	192500	411250	630000	801.5	513.100436681223
46014B1PA	3				1445	
46014C00-	2				483.5	
46014C010	4				419.5	
46014C091	3				3990	
46014C412	3				1431	
46020A001	13	239000	269000	392000	213.75	1258.47953216374
46020A01-	12	309000	389000	390000	595	653.781512605042
46020A022	28	229000	327500	395000	346	946.531791907515
46020A033	13	280000	372000	390000	699	532.188841201717
46020A044	68	230000	347000	420000	330	1051.51515151515
46020A081	24	340000	607000	961250	2938.5	206.567976858942
46020A09-	5	250000	410000	750000	1105	371.0407239819
46020A100	19	240000	277500	420000	597	464.824120603015
46020A164						
46020A180	3				1038	
46020A19-						
46020A215	23	222000	319000	400000	450	708.888888888889
46020A222	10	181000	210000	252000	260	807.692307692308
46020A283						
46020A31-	18	120000	214000	365000	371	576.819407008086
46020A482	12	127500	179500	237500	763	235.255570117955
46020B001	38	175000	232000	301000	181.5	1278.23691460055
46020B012	75	210000	279000	355000	245.25	1137.61467889908
46020B023	53	195000	300000	420000	450.75	665.557404326123
46020B062	2				760.5	
46020B091	14	280000	342500	530000	826.5	414.398064125832
46020C000	30	189000	281250	310000	361	779.085872576177
46020C08-	9	445000	516750	585000	784	659.119897959184
46020C090	1				345	
46020C11-	20	150000	175000	225000	220	795.454545454545
46020C182	6	442500	551250	621250	984	560.213414634146
46020C191	2				1743.5	
46020D001	39	254500	385800	415000	283.75	1359.64757709251
46020D012	6	215000	225000	235000	335	671.641791044776
46020D022	11	290000	395000	911116.86	619.75	637.35377168213
46020D081	18	290000	380000	380000	774	490.956072351421
46020D091	22	215000	310000	417500	899	344.827586206897
46020D11-	14	282500	294925	350000	406.5	725.522755227552
46020D123	9	440000	520000	655000	793.75	655.11811023622
46020D133	3				407	
46020D134	3				1361	
46020E084	2				738	
46020E093	9	201500	282500	372500	714	395.658263305322
46020E195						
4602110PQ						
4602122MQ	1				555	
4602122PQ						
46021A001	30	175000	275000	430000	101	2722.77227722772
46021A011	80	170000	225000	275000	97.5	2307.69230769231
46021A021	41	160000	200000	249000	147	1360.54421768707
46021A031	7	175000	232000	245000	100	2320
46021A032	30	164000	210000	265000	115	1826.08695652174
46021A041	20	185000	239000	332000	104	2298.07692307692
46021A052	38	210000	235000	295000	125	1880
46021A070						
46021A101	90	190000	255000	315000	143	1783.21678321678
46021A111	62	199000	230000	266500	142.5	1614.0350877193
46021A142	77	190000	245000	345000	249	983.935742971888
46021A152	102	161250	198500	224750	139	1428.05755395683
46021A181	9	225000	299000	439000	300	996.666666666667
46021A182	1				481	
46021A20-	34	349000	365525	400000	580	630.215517241379
46021A211	12	203500	259392.005	403500	334.5	775.461898355755
46021A232	2				535	
46021A243	63	240000	294000	395000	326.25	901.149425287356
46021A28-	39	275000	325000	375000	809.5	401.482396541075
46021A290	50	275000	345000	489000	659	523.520485584218
46021A2MN	26	275000	380000	535000	476.5	797.481636935992
46021A382	10	189000	270000	750000	1465.5	184.237461617195
46021A3AC	4				543.5	
46021A3MB						
46021A3PB	15	269500	375000	530500	596	629.194630872483
46021A3QC	1				520	
46021A401	92	189000	228000	279000	119.5	1907.94979079498
46021A412	67	177500	234000	289500	108	2166.66666666667
46021A512	92	193250	225000	264250	194	1159.79381443299
46021A522	103	117250	161000	201375	165.5	972.809667673716
46021A533	41	185000	235000	287000	135	1740.74074074074
46021A60-	52	145000	229000	290000	256.5	892.787524366472
46021A670	5	220000	287500	415000	674	426.557863501484
46021A6MA						
46021A6PA	17	318013.61	345000	385000	720	479.166666666667
46021A701	62	185000	216000	237500	178	1213.48314606742
46021A712	61	272000	300000	340000	239.75	1251.30344108446
46021A723	13	255000	286050	303750	271	1055.53505535055
46021A732	48	160000	200000	263000	151.25	1322.31404958678
46021A78-	4				812	
46021A801	35	238500	292000	339000	322.25	906.128782001552
46021A812	35	210000	272000	318000	275	989.090909090909
46021A822	8	175000	229000	270000	126	1817.46031746032
46021A831	17	331000	340000	399000	322	1055.90062111801
46021A842	28	238000	280000	310000	237.5	1178.94736842105
46021A893	35	281000	362500	545000	466.25	777.479892761394
46021A912	10	280000	340000	342000	463	734.341252699784
46021B00-	61	190000	261250	373500	216.25	1208.09248554913
46021B011	34	323000	359000	451000	451	796.008869179601
46021B022	14	247500	265000	385000	536.5	493.942218080149
46021B099	32	227500	315000	418500	514.5	612.244897959184
46021B112	23	205000	260600	325000	409.25	636.774587660354
46021C001	27	274000	345000	420000	639.75	539.273153575615
46021C012	22	275903.145	325000	374000	421.5	771.055753262159
46021C023	34	289000	352500	449900	617	571.312803889789
46021C036	15	269000	334500	382500	406	823.891625615764
46021C042	17	265000	320000	360000	306.75	1043.19478402608
46021C055	18	346000	403500	472500	611	660.392798690671
46021C084	17	360000	525000	655000	2156.75	243.421815231251
46021C091	2				8280	
46021C101	47	275000	369500	462500	339.25	1089.1672807664
46021C112	20	220000	263352.85	290000	286	920.814160839161
46021C191	48	300000	340000	430000	558	609.318996415771
46021C20-	15	235000	420000	555000	568	739.43661971831
46021C282	5	328250	483750	802500	936	516.826923076923
46021C291	7	725500	825500	962500	2098	393.469971401335
46021D00-	53	240000	352000	380000	518.5	678.881388621022
46021D01-	15	205000	264500	324000	506	522.727272727273
46021D022	25	210000	317000	450000	720.5	439.972241498959
46021D032	40	280000	300000	391800	832.5	360.36036036036
46021D091	11	300000	354500	450000	1017	348.574237954769
46021D0PN	27	260000	440000	570250	996	441.767068273092
46024A00-	20	225000	276000	389000	284	971.830985915493
46024A02-	22	199000	229000	570000	230	995.652173913043
46024A03-	71	280000	317000	374000	349.75	906.361686919228
46024A04-	2				421.5	
46024A052	10	379000	380000	579000	817.5	464.831804281346
46024A0MA	7	252500	292500	340000	690	423.913043478261
46024A0PA	4				746.5	
46024A10-	19	179500	264000	342500	360	733.333333333333
46024A11-	19	200000	290000	350000	341	850.439882697947
46024A191	18	198750	281250	385000	2668	105.416041979011
46024A1JN	14	300000	370000	520000	967.5	382.428940568475
46024A20-	42	210000	325000	390000	464.5	699.67707212056
46024A211	12	267500	315000	367500	686.5	458.849235251275
46024A221	19	167500	261250	322500	595	439.075630252101
46024A232	6	232000	232000	232000	585.5	396.242527754056
46024A241	25	270000	375000	475000	902	415.742793791574
46024A262	41	230000	380000	430000	1468	258.855585831063
46024A282	15	275000	281000	545000	636	441.823899371069
46024A313	9	249000	388000	490000	774	501.291989664083
46024A411	41	210000	270000	340000	755.25	357.497517378352
46024A483	12	285000	380000	400000	638.5	595.144870790916
46024B000	65	195000	276000	352500	237.5	1162.10526315789
46024B010	13	255000	281750	315000	308.25	914.030819140308
46024B081	13	467000	495500	524000	280	1769.64285714286
46024B090	15	372500	425000	469000	864	491.898148148148
46024B112	16	194000	255000	325000	362.5	703.448275862069
46024B161	27	135000	180000	280000	758	237.467018469657
46024B223	11	295000	310000	342500	519	597.302504816956
46024C10-	18	260000	415000	435000	870	477.011494252874
46024C112	17	307500	370000	407500	589	628.183361629881
46024C191	2				1868.5	
4602511MQ	3				813	
46025A001	83	174500	215000	258500	54.5	3944.95412844037
46025A012	76	155000	192500	244000	132	1458.33333333333
46025A022	76	127250	158000	203750	174	908.045977011494
46025A031	24	149000	246500	308500	240.5	1024.94802494803
46025A042	50	300000	365000	440000	405.5	900.123304562269
46025A053	5	249500	292000	2312500	291	1003.43642611684
46025A07-	12	415000	450000	500000	340	1323.52941176471
46025A091						
46025A0AA	16	167500	251550	363000	175	1437.42857142857
46025A0PA	1				740	
46025A101	85	170000	250000	405000	188.5	1326.2599469496
46025A112	45	187500	254500	309500	263	967.680608365019
46025A123	11	460000	580000	702500	1341	432.513049962714
46025A134	10	357000	475000	639000	1236.5	384.148807116862
46025A171	2				656	
46025A182	28	290000	422000	590000	557	757.630161579892
46025A20-	29	250000	310000	450000	275.75	1124.20670897552
46025A291	37	389500	471250	720000	1169	403.122326775021
46025A312	37	325000	440000	560000	441	997.732426303855
46025B00-	38	210000	247500	295000	655.5	377.574370709382
46025B011	50	190000	237000	290000	164.5	1440.72948328267
46025B022	18	347500	387500	517000	491.5	788.402848423194
46025B072	3				989	
46025B091	20	234250	282500	395750	492.5	573.604060913706
46025C001	41	236000	287000	440000	473.5	606.124604012672
46025C012	32	229000	275000	301500	368.5	746.268656716418
46025C022	17	225000	280000	400000	311	900.32154340836
46025C091	36	219000	317500	533000	302.5	1049.5867768595
46025C0MN						
46025C0PN	14	353535	665000	765000	698	952.722063037249
46025C193						
46025D000	34	275000	299400	349000	202	1482.17821782178
46025D012	8	280000	420000	603000	657.5	638.783269961977
46025D083						
46025D0AA	16	420000	565000	600000	745.5	757.880617035547
46025D0PA	9	135000	137500	140000	946	145.348837209302
5100420PQ						
5100440PQ	1				1100	
5100450PQ						
5100450QQ						
5100451PQ						
51004A00-	42	120000	160000	235000	50.833333333333336	3147.54098360656
51004A01-	19	150000	260000	330000	270	962.962962962963
51004A040	18	175000	200000	280000	335	597.014925373134
51004A081	8	200000	224500	249000	830	270.481927710843
51004A101	69	162000	199000	230000	285	698.245614035088
51004A112	20	180000	240000	365000	603	398.009950248756
51004A122	8	212500	242500	280000	678.5	357.406042741341
51004A191	2				1151	
51004A201	35	135000	160500	196250	262	612.595419847328
51004A212	10	200000	274500	350000	654	419.724770642202
51004A273	4				225	
51004A301	29	125000	195000	285000	277.75	702.070207020702
51004A312	10	147500	215000	302500	479	448.851774530271
51004A323	11	160000	210000	245000	350	600
51004A33-	4				881.5	
51004A34-	22	180000	210000	272500	629.5	333.598093725179
51004A392	4				633	
51004B00-	11	205000	350000	430000	643.25	544.111931597357
51004B09-	5	195000	282500	345000	703	401.849217638691
51004C00-	15	108000	152500	255000	400	381.25
51004C01-	6	170000	236000	245000	483.5	488.107549120993
51004C09-	6	40000	215000	320000	1166	184.391080617496
51004C1PP	1				1243	
51004D00-	12	193250	272500	317500	852.5	319.648093841642
51004D01-	17	135000	190000	325000	780	243.589743589744
51004D082	1				2987	
51004D0PN	5	245000	270000	362500	1017	265.486725663717
51004D19-	1				1128	
51004E00-	19	265000	347225	402500	716.25	484.78184991274
51004E072						
51004E0PP	12	240000	245000	310000	1018.5	240.549828178694
