NISCode	sum_ParcelsNumber	avg_PriceP25	avg_PriceP50	avg_PriceP75	avg_ParcelsAreaP50	average_price_m2
63072A04-						
63072A05-						
63072A08-						
63072A100						
63072A112						
63072A182	1				1715	
63072A191						
63072A200						
63072A212						
63072A290						
63072A30-	2				4719.5	
63072A389						
63072A39-						
63072A499						
63072A50-						
63072A511						
63072A59-						
63072A689						
63072A694						
63073A00-	7	185000	200000	219000	140	1428.57142857143
63073A010						
63073A020						
63073A03-						
63073A041						
63073A052						
63073A063						
63073A080	1				3161	
63073A091						
63073A19-						
63073A20-						
63073A29-						
63073A30-						
63073A384						
63073A39-						
63073A40-						
63073A410						
63073A490						
63073A50-						
63073A581						
63073A59-						
63073A60-						
63073A61-						
63073A682						
63073A691						
63073A70-						
63073A71-						
63073A78-						
63073A79-						
63073A800						
63073A81-	1				136	
63073A830						
63073A882						
63073A891	1				269	
63073A912						
63073B001	2				164	
63073B002						
63073B090						
63073B10-						
63073B162						
63073B191	1				60	
63073B20-						
63073B29-						
63073B300						
63073B362						
63073B391						
63075A000						
63075A012						
63075A091						
63075A19-						
63075A29-						
63075A39-						
63075B000	1				329	
63075B012						
63075B091						
63075B100						
63075B190						
63075B20-						
63075B29-						
63075B300						
63075B31-						
63075B39-						
63075B40-						
63075B49-						
63075B50-						
63075B58-						
63075B59-						
63075B60-	1				260	
63075B61-						
63075B62-						
63075B69-						
63075B70-						
63075B79-						
63075C00-						
63075C01-						
63075C09-						
63075C19-						
63075C20-						
63075C29-						
63075C30-						
63075C39-						
63075D00-						
63075D072						
63075D091						
63075D109						
63075D190						
63075D209						
63075D290						
63075D30-						
63075D310						
63075D39-						
63075E00-						
63075E09-						
63075E10-						
63075E19-						
63075E20-						
63075E262						
63075E291						
63076A00-	9	181500	240000	350000	280	857.142857142857
63076A01-						
63076A020						
63076A030						
63076A091						
63076A092						
63076A100						
63076A110						
63076A123						
63076A162						
63076A181						
63076A191						
63076A28-						
63076A299						
63076A40-						
63076A49-						
63076A50-						
63076A51-						
63076A59-						
63076A69-	2				510	
63076A700	3				258	
63076A710						
63076A780						
63076A790						
63076A800						
63076A890						
63076B00-	1				340	
63076B062						
63076B091	1				596	
63076B10-						
63076B199						
63076B201						
63076B300						
63076B391	2				3703.5	
63076C000						
63076C012						
63076C081						
63076C09-						
63076C19-						
63076C20-						
63076C29-						
63076C3AA						
63076C3PA	1				1120	
63076C40-						
63076C462						
63076C491						
63079A00-	31	85500	116000	170000	71	1633.80281690141
63079A01-	32	150000	190000	265000	86	2209.3023255814
63079A02-	1				72	
63079A03-	7	157000	190000	220000	118	1610.16949152542
63079A04-						
63079A101	13				789.5	
63079A11-	3				171.66666666666666	
63079A172	1				799	
63079A190	1				161	
63079A200	1				200	
63079A21-	1				532	
63079A30-	5	120000	220000	240000	140	1571.42857142857
63079A311						
63079A322						
63079A40-	8	215000	230000	260000	371	619.946091644205
63079A41-	2				212.5	
63079A42-	6				167	
63079A50-	1				485	
63079A600	2				85	
63079A61-	16	80000	126000	210000	238	529.411764705882
63079A62-	2				308	
63079B00-	4				160	
63079B010						
63079B022						
63079B072	2				5867	
63079B091						
63079B0AJ						
63079B10-						
63079B11-						
63079B201	4				2178.5	
63079B212	1				7976	
63079B30-						
63079B31-	1				350	
63079B390						
63079C001						
63079C011						
63079C022	1				322	
63079C032						
63079C082						
63079C0AA						
63079C0PA	1				547	
63079C101	1				239	
63079C112						
63079C123						
63079D312						
63079D381	1				1641	
63079D499						
63079D4AA						
63079D4PA						
63079D910						
63079E009	15	85000	135750	230000	203	668.71921182266
63079E01-	4				273.5	
63079E030						
63079E040	2				710.5	
63079E052						
63079E099						
63079F001	1				143	
63079F012						
63079F072						
63079F091						
63079F11-						
63079F120						
63079F200						
63079G00-	2				638	
63079G010	1				1648	
63079G02-						
63079G072	1				7905	
63079G081						
63079G090						
63079G19-						
63079G29-						
63080A000	2				265	
63080A010						
63080A02-						
63080A032						
63080A091	2				4175.5	
63080A100						
63080A190						
63080A20-						
63080A29-						
63080A30-						
63080A39-						
63080A40-						
63080A41-						
63080A490						
63080A500						
63080A590						
63080A613						
63080B00-	2				558	
63080B012						
63080B091						
63080B100						
63080B112						
63080B191	1				2629	
63080B200	1				1968	
63080B21-						
63080B22-	2				948	
63080B290						
63080B39-						
63080C000	1				651	
63080C09-						
63084A000	7	135000	161250	205000	199	810.301507537688
63084A010						
63084A030						
63084A040						
63084A070						
63084A080						
63084A090						
63084A4MA						
63084A4PA						
63084B000						
63084B090						
63084B1JA						
63084B1PA	1				866	
63084B29-						
63084B39-						
63084B69-						
63086A00-	2				200	
63086A010						
63086A012						
63086A042	1				1163	
63086A081	2				1864	
63086A091						
63086A100						
63086A12-						
63086A162						
63086A180						
63086A191						
63086A20-						
63086A29-						
63086A30-						
63086A39-						
63086B00-						
63086B01-						
63086B09-						
63086B10-						
63086B19-						
63086B20-						
63086B29-						
63086B30-						
63086B31-						
63086B32-						
63086B39-						
63086B400						
63086B490						
63086B50-	1				75	
63086B52-						
63086B563						
63086B582						
63086B591						
63086B60-						
63086B69-						
63086C00-						
63086C09-						
63086C10-						
63086C19-						
63087A00-						
63087A09-						
63087A100	2				807	
63087A190						
63087A200						
63087A290						
63087A300						
63087A390						
63087A400						
63087A490						
63087A50-						
63087A590						
63087A60-						
63087A61-						
63087A69-						
63087A70-						
63087A79-						
63087B000	2				176.5	
63087B010						
63087B02-						
63087B032						
63087B091						
63087B10-						
63087B19-						
63087B20-	1				298	
63087B22-						
63087B29-						
63087B300						
63087B39-						
63087B40-						
63087B49-						
63087B50-						
63087B59-						
63087B60-						
63087B61-						
63087B69-						
63087B70-						
63087B79-						
63087B80-						
63087B89-						
63088A000	3				441	
63088A012						
63088A022						
63088A062						
63088A081						
63088A091						
63088A100						
63088A190						
63088A29-						
63088A363						
63088A391						
63088B00-						
63088B012						
63088B023						
63088B091						
63088B100	3				754	
63088B190						
63088C000						
63088C090						
63088C19-						
63088C200						
63088C2MA						
63088C2PA						
63088C300	1				375	
63088C390						
63088D000						
63088D012						
63088D091						
63088D19-						
63088D20-						
63088D29-						
63088E000						
63088E090						
63089A000						
63089A080						
63089A09-						
63089A19-	2				1593	
63089A200						
63089A2AA						
63089A2PA						
63089B00-						
63089B0AA						
63089B0PA						
63089B10-						
63089B18-						
63089B19-						
63089B29-						
63089B39-						
64008A000						
64008A09-						
64008B000						
64008B09-						
64008B10-						
64008B19-						
64008C000						
64008C010						
64008C09-						
64015A00-	1				466	
64015A09-						
64015A10-						
64015A19-						
64015B00-						
64015B0PP						
64015C00-	1				2380	
64015C01-						
64015C082						
64015C091						
64015D00-						
64015D080						
64015D10-						
64015D180						
64015E00-						
64015E01-						
64015E082						
64015E091						
64015F00-	1				1657	
64015F09-						
64015G00-						
64015G09-						
64015H00-	2				1433	
64015H09-						
64021A000						
64021A099	3				816	
64021A10-						
64021A300						
64021A40-						
64021A499						
64021A500						
64023A00-	1				500	
64023A09-						
64023B00-						
64023B09-						
64023C000						
64023C09-						
64023D000	2				380.5	
64023D01-						
64023D09-						
64025A00-						
64025A010	1				478	
64025A011	2				357	
64025A099	1				3983	
64025A10-	2				638	
64025A20-						
64025A202						
64025A300						
64025A3PN						
64025A499						
64029A00-						
64029A012						
64029A091						
64029B00-						
64029B09-						
64029B19-						
64029C00-						
64029C09-						
64029D00-						
64029D09-						
64029E00-						
64029E01-						
64029E0PN						
64029F00-	1				602	
64029F0PN						
64029G00-						
64029G09-						
64034A00-	9	220000	260000	350000	307	846.905537459283
64034A010	1				1245	
64034A02-						
64034A03-	1				326	
64034A04-						
64034A052						
64034A0AA	2				3520	
64034A0PA	1				428	
64034B000						
64034B090						
64034C00-						
64034C099						
64034D00-						
64034E00-						
64034F00-						
64034G00-						
64034H000						
64034H099						
64034J00-	1				1823	
64034J090						
64034K00-						
64034K01-						
64034K09-						
64034L00-						
64034L09-						
64034M00-	1				1415	
64034M09-						
64034N000						
64034N01-						
64034N022						
64034N091						
64034P00-	1				1379	
64034P01-						
64034P09-						
64034R00-						
64034R09-						
64034S00-						
64034S099						
64034S10-						
64034S20-						
64047A001						
64047A01-						
64047A022						
64047A09-						
64047B00-	2				1287	
64047B09-						
64047C000	1				256	
64047C090						
64056A000	2				580.5	
64056A012	2				1053.5	
64056A099						
64056A10-						
64056A20-						
64056A211						
64056A30-	1				729	
64056A399						
64056A40-						
64056A41-						
6406310PQ						
6406320PQ						
64063A009	2				200.5	
64063A099						
64063B000						
64063B099						
64063C00-	1				967	
64063C0PN						
64063D00-						
64063D082						
64063D091						
64063E000	2				978	
64063E090						
64065A00-						
64065A090	1				4851	
64065A100						
64065A1PP						
64065A200						
64065A210	4				752	
64065A220						
64065A290						
64065A300						
64065A390						
64065A400						
64065A490						
64065A59-						
64065A67-						
64065A77-						
6407410PQ						
64074A00-	10	269709.68	300000	330000	370	810.810810810811
64074A011	7				850.8333333333334	
64074A030	1				257	
64074A072	2				693	
64074A0AA						
64074A0PA						
64074A10-						
64074A199						
64074A201	4				2621.3333333333335	
64074A212	1				294	
64074A289						
64074A302						
64074B000						
64074B099						
64074C00-	1				370	
64074C0PN	1				1007	
64074D000						
64074D013						
64074E00-						
64074E090						
64074F00-						
64074G00-						
64074G001						
64075A00-						
64075A062						
64075A091						
64075B00-						
64075B01-						
64075B09-						
64075C000						
64075C09-						
64075D00-						
64075D09-						
64076A00-						
64076A01-						
64076A02-						
64076A09-						
64076A100	1				872	
64076A190						
64076B000						
64076C00-						
64076C099						
64076D00-						
64076D09-						
64076E000						
64076E09-						
71002A00-	1				71	
71002A01-	1				995	
71002A042						
71002A053						
71002A084						
71002A091						
71002A101						
71002A112						
71002A21-	1				133	
71002A225						
71002A286						
71002B000	2				1225	
71002B012						
71002B023						
71002B084						
71002B091						
7100410PQ						
71004A001	8	220000	220000	250000	271.5	810.313075506446
71004A010	1				192	
71004A02-	1				803	
71004A032	1				225	
71004A043						
71004A071						
71004A080						
71004A190						
71004A212						
71004A424						
71004B00-	4				452.5	
71004B011						
71004B022						
71004B030						
71004B043	1				476	
71004B054	1				1727	
71004B08-						
71004B09-	1				1489	
71004B10-	3				1435.25	
71004B102						
71004B111						
71004B17-						
71004B18-						
71004B19-						
71004B20-						
71004B210	1				558	
71004B220						
71004B29-						
71004B31-						
71004B37-						
71004C001	4				320	
71004C01-						
71004C022	1				1346	
71004C033	4				129.5	
71004C042	1				534	
71004C053						
71004C08-						
71004C091						
71004C110	1				876	
71004C124						
71004C132						
71004C191	1				2995	
71004C20-	2				610	
71004C2MJ	1				176	
71004C301	1				954	
71004C302						
71004C312	1				785	
71004C333	1				151	
71004C391						
71004C41-						
71004D001	4				374	
71004D01-						
71004D012						
71004D022						
71004D091						
71004D0AJ						
71004D100	3				673.75	
71004D190						
71004D20-	1				455	
71004D294						
71011A001	5	156000	210000	350000	422	497.630331753555
71011A012	2				667	
71011A023	1				684	
71011A032						
71011A043	3				544.75	
71011A091						
71011A0MA	1				9692	
71011A0PA						
71011A10-						
71011A115						
71011A1MB						
71011A1PB						
71011A20-						
71011A211						
71011A291						
71011A30-						
71011A31-						
71011A322						
71011A393						
71011A490						
71011A587						
71011A598	1				742	
71011A604	1				414	
71011A622	2				1782	
71011A695	1				5242	
71011A796						
71016A001	13	310000	362500	480000	144	2517.36111111111
71016A010	1				169	
71016A02-						
71016A03-	3				622	
71016A04-	2				974	
71016A081						
71016A0MA						
71016A0PA						
71016A20-	1				942	
71016A210	2				587	
71016A292						
71016A300	8	430000	462500	900000	806.5	573.465592064476
71016A310	4				2720	
71016A370	1				1777	
71016A391						
71016A41-	2				1248.5	
71016A42-						
71016A432						
71016A490						
71016A4AB						
71016A4OB	3				751	
71016A500	2				1688	
71016A51-	5				396.75	
71016A512	1				520	
71016A579	3				4100	
71016A590						
71016A600	1				1600	
71016A700	1				110	
71016A71-						
71016A723						
71016A734						
71016A775						
71016A791						
71016A800						
71016A882						
71016A890						
71016A912						
71016B083	1				640	
71016B11-	4				608	
71016B17-						
71016B191						
71016B1AB	9	350000	375000	400000	236	1588.98305084746
71016B1BB	2				222	
71016B1CB						
71016B201						
71016B220						
71016B222						
71016B233						
71016B242	1				325	
71016B273						
71016B29-	2				5883	
71016B2AA	3				387	
71016B2BA						
71017A001	2				568.5	
71017A012	1				1423	
71017A090						
71017B00-						
71017B09-	1				2418	
71017C09-						
71017D00-						
71017D09-						
71017E00-						
71017E09-						
71017F000	1				669	
71017F09-						
71017G00-						
71017G09-						
71017H001						
71017H012	1				1480	
71017H022						
71017H091						
71017J000	4				675.5	
71017J010						
71017J099						
71017K00-						
71017K09-						
71017L00-						
71017L09-	1				760	
71020A001	5	135000	170000	452000	522	325.670498084291
71020A012	1				2113	
71020A082						
71020A091						
71020A10-	1				200	
71020A182						
71020A191						
71020A200	2				480.5	
71020A29-						
71020A3MA						
71020A3PA						
71020B000						
71020B010						
71020B08-						
71020B091						
71020B192						
71022A001	35	390000	582500	667500	216.33333333333334	2692.60400616333
71022A011	1				95	
71022A021	2				93	
71022A032						
71022A042	1				93	
71022A052	32	415000	656250	788406	266.6666666666667	2460.9375
71022A070	1				11595	
71022A0MJ						
71022A101	1				180	
71022A112	2				124.5	
71022A201						
71022A212	1				172	
71022A2MJ	1				158	
71022A301	3				90	
71022A312	1				160	
71022A32-	2				292.5	
71022A33-	2				598.5	
71022A39-						
71022A401	6	250000	280000	340000	121	2314.04958677686
71022A412						
71022A423	2				107.5	
71022A4MJ						
71022A501	5	141500	245000	460000	222	1103.6036036036
71022A512	2				360.5	
71022A591	1				1501	
71022A5AB						
71022A5MB	1				1509	
71022A601	2				778.5	
71022A612						
71022A629						
71022A682						
71022A702	3				678	
71022A712	2				828.5	
71022A723						
71022A781						
71022A791						
71022A822						
71022A891						
71022A901						
71022A912	1				961	
71022A9AA						
71022A9BA						
71022A9MA	1				4415	
71022A9PA	1				12843	
71022B00-						
71022B09-						
71022C001	3				2076	
71022C012						
71022C03-	2				1558.5	
71022C080						
71022C091						
71022C192						
71022D00-						
71022D012						
71022D099	1				1591	
71022D10-	1				2727	
71022D20-	2				1096	
71022D29-						
71022D30-						
71022D39-						
71022D40-						
71022D412						
71022D49-						
71022D511						
71022E00-						
71022E012						
71022E081						
71022E0AA						
71022E0PA						
71022F00-	9	265000	440000	495000	594	740.740740740741
71022F011	1				613	
71022F020	1				2353	
71022F032	1				278	
71022F081						
71022F09-						
71022F192						
71022G000	2				600.5	
71022G09-						
71022G0AA						
71022G0PA						
71022H000	1				504	
71022H011	1				472	
71022H022						
71022H033						
71022H082						
71022H091						
71022H193						
71024A00-	3				1082.75	
71024A01-	2				1572.5	
71024A022						
71024A073	1				5327	
71024A089						
71024A091						
71024A10-						
71024A112						
71024A183						
71024A191						
71024B00-	3				1608.25	
71024B012						
71024B083						
71024B091						
71024C00-	3				1101	
71024C010						
71024C022						
71024C089						
71024C091	1				1017	
71024C182						
71024C191						
71024D00-	2				379	
71024D012						
71024D083						
71024D091	2				1259	
71034A00-	14	160000	190000	273000	340.5	558.002936857562
71034A011	1				700	
71034A021	1				1229	
71034A032	2				491	
71034A043						
71034A052	2				605	
71034A08-						
71034A09-						
71034A10-						
71034B001	3				175	
71034B012						
71034B023	2				736.5	
71034B034	1				13767	
71034B090						
71034B10-	1				217	
71034B112						
71034B191						
71037A001	7	170899.8	180425.52	210000	358	503.981899441341
71037A012	1				659	
71037A023						
71037A082						
71037A0AB						
71037A0PB						
71037A10-						
71037A19-	1				800	
71037A20-						
71037A29-						
71037A30-						
71037A382						
71037A39-						
71037A40-						
71037A412						
71037A473	2				13588.5	
71037A484						
71037A491						
71037A582						
71037A591						
71037A691						
71037A7MA	2				4801.5	
71037A7PA						
71037A89-						
71037B000						
71037B082						
71037B091						
71037C000	1				531	
71037C012						
71037C083						
71037C091						
71037C10-						
71037C19-						
71045A000	2				495.5	
71045A012						
71045A091	1				3281	
71045B000						
71045B090						
71045C00-						
71045C082	1				1032	
71045C091						
71045D000	2				1273	
71045D090						
71047A00-	2				1893.5	
71047A010	1				380	
71047A022						
71047A033						
71047A042						
71047A044						
71047A086	1				3963	
71047A0AA						
71047A0PA						
71047A100	2				1476.5	
71047A191						
71047A200						
71047A212						
71047A275	3				12230	
71047A291	1				1008	
71053A001	35	210000	275000	399000	329.3333333333333	835.02024291498
71053A011	1				510	
71053A021	1				318	
71053A041	1				230	
71053A052	6	175000	225000	537500	116.5	1931.330472103
71053A072	2				12360.5	
71053A080	4				1242.5	
71053A091						
71053A100						
71053A199	2				31389	
71053A213	1				1838	
71053A225	1				201	
71053A282						
71053A291						
71053A302	3				198	
71053A312	4				368	
71053A323	1				269	
71053A413	1				2220	
71053A424	1				5751	
71053A500	2				298.5	
71053A514						
71053A525						
71053A532	3				2058	
71053A544	2				382.5	
71053A693						
71053B000						
71053B090						
71053B180						
71053C000						
71053C090						
71053D00-	1				580	
71053D09-						
71053E000						
71053E09-						
71053F00-	1				1500	
71053F09-						
71053G000	1				435	
71053G011	1				430	
71053G022						
71053G08-						
71053G090	1				654	
71053G299						
71053G390						
71053H001						
71053H012						
71053H090						
71053J001	2				210	
71053J01-	5				1445.5	
71053J022	3				1150	
71053J032						
71053J091	1				1721	
71053J0MA	1				9147	
71053J0PA						
71053J114						
71053J195						
71053K00-						
71053K012						
71053K091						
71053L001						
71053M001						
71053M082	1				693	
71053M099						
71053N000	2				1310	
71053N09-						
71053P00-	1				734	
71053P09-						
71053R000						
71053R012						
71053R023	1				315	
71053R091						
71057A000	6	345000	390000	435000	205	1902.43902439024
71057A011						
71057A021	1				627	
71057A031	4				364	
71057A042	1				3568	
71057A052						
71057A070	1				9444	
71057A080						
71057A0AJ						
71057A101	1				432	
71057A112						
71057A123						
71057A170	3				3009.6666666666665	
71057A184	1				894	
71057A191	1				1230	
71057A20-						
71057A212	1				849	
71057A291	1				2458	
71057A30-	1				453	
71057A39-						
71057A41-						
71057A491						
71057A512						
71057A582						
71066A001	13	169000	230000	530000	1835.5	125.306456006538
71066A012	1				648	
71066A033	1				442	
71066A044						
71066A055						
71066A0AA						
71066A0BJ						
71066A0PA						
71066A101	2				997	
71066A11-						
71066A122						
71066A182						
71066A191						
71066A201						
71066A213						
71066A224						
71066A232						
71066A282						
71066A291						
71066A30-	1				1431	
71066A391						
71066A40-	3				1193.5	
71066A49-						
71066A4AJ						
71066A515						
71066A582						
71066A593	2				3247	
71066A61-						
71066A684						
71066A695						
71066A795						
71066B574						
71066B597						
71067A001	1				418	
71067A012	1				575	
71067A022						
71067A033						
71067A074	2				2619	
71067A085	1				1381	
71067A091						
71067A100						
71067A190	1				1435	
71067A216	1				1684	
71067A227						
71067A298	1				2998	
71069A001	2				1177	
71069A01-						
71069A020						
71069A032	3				1367	
71069A080	2				1556	
71069A091	2				828.5	
71069A10-						
71069A112						
71069A163						
71069A194						
71069B001	1				699	
71069B01-						
71069B022	2				439	
71069B082						
71069B091						
71069B10-	1				700	
71069B112						
71069B191	1				1800	
71069B203						
71069B214						
71069B393						
71070A001	6	190000	190000	190000	669.5	283.793876026886
71070A010	2				4272	
71070A081						
71070A100	1				1575	
71070A112						
71070A182						
71070A190						
71070A201	8	182500	215000	370000	358.5	599.721059972106
71070A301	1				1152	
71070A313						
71070A381						
71070A392						
71070A402	1				619	
71070A412						
71070A483	1				3622	
71070A490						
71070B001	2				972	
71070B010						
71070B020	1				1333	
71070B032						
71070B042	1				1030	
71070B052						
71070B083	1				260	
71070B091						
71070B0MA						
71070B0PA	2				1678	
71070B100	2				812	
71070B112						
71070B182						
71070B191						
71070B201						
71070B221						
71070B272						
71070B282						
71070B283						
71070B293						
71070B300	2				824.5	
71070B37-	1				7656	
71070B400	1				767	
71070B490						
71070B500						
71070B514						
71070B525						
71070B586						
71070B591						
71070B683						
72003A00-	7	215000	251500	373500	1047.25	240.15278109334
72003A012						
72003A091						
72003A100						
72003A162						
72003A191	3				3871	
72003A20-	1				770	
72003A212						
72003A223	1				504	
72003A291	1				525	
72003B00-						
72003B062						
72003B083						
72003B0PN						
72003C00-	7	225000	260000	375000	510	509.803921568627
72003C012						
72003C023						
72003C034						
72003C07-						
72003C091						
7200411AQ						
72004A00-	6	225000	235000	270000	203	1157.6354679803
72004A011	1				315	
72004A021	3				222.25	
72004A032						
72004A043						
72004A052						
72004A081	1				3946	
72004A091						
72004A100	1				365	
72004A112						
72004A182						
72004A191						
72004A20-						
72004A282						
72004A291						
72004A3MA	3				9285	
72004A3PA						
72004A403						
72004A492						
72004A504						
72004A612						
72004A623	1				1150	
72004B00-	1				967	
72004B090						
72004B18-						
72004C00-	2				1054	
72004C012						
72004C091						
72004C10-						
72018A001	1				263	
72018A01-						
72018A022	2				312	
72018A09-						
72018B001	2				952	
72018B012						
72018B023						
72018B082						
72018B091	2				533.5	
72018C001	1				405	
72018C012	1				815	
72018C08-						
72018C09-						
72018D001	3				2522.6666666666665	
72018D010						
72018D02-						
72018D032						
72018D063						
72018D082						
72018D091						
72018D10-	1				867	
72018D190						
72020A001	6	170000	230000	320000	528	435.606060606061
72020A012	1				7514	
72020A023	2				665.5	
72020A031						
72020A044	1				779	
72020A052						
72020A081						
72020A091	2				6799	
72020A100	1				1028	
72020A200	3				2603.5	
72020A262						
72020A270						
72020A291						
72020A30-	1				2072	
72020A312						
72020A323						
72020A383						
72020A391						
72020A40-						
72020A41-						
72020A422						
72020A433						
72020A471	5				4127.25	
72020A481						
72020A492						
72020A500						
72020A513						
72020A520						
72020A585						
72020A594						
72020A60-	4				1170.5	
72020A612						
72020A623	1				1666	
72020A664						
72020A691						
72020A701	3				310	
72020A712						
72020A792	1				520	
72020A815						
72020A826	1				995	
72020A837	1				27963	
72020A843	1				2488	
72020A872	1				3151	
72020A884						
72020A895						
72021A00-	22	140000	200000	216000	125	1600
72021A01-						
72021A020	2				604	
72021A03-	1				500	
72021A042						
72021A053						
72021A082						
72021A091	2				26240.5	
72021A101						
72021A112						
72021A162						
72021A173						
72021A181	1				1405	
72021A20-						
72021A291						
72021A301	1				980	
72021A312						
72021A322						
72021A3MA						
72021A3PA						
72021B001	4				328	
72021B002						
72021B011	2				519	
72021B022						
72021B032						
72021B042						
72021B091						
72021B100	1				2513	
72021B163						
72021B184						
72021B191						
72021B20-						
72021B215						
72021B29-						
72021B39-						
72021C000	6	90000	162000	232500	260	623.076923076923
72021C012						
72021C083						
72021C091						
72021C19-						
72021C201	1				615	
72021C212						
72021C222						
72021C291						
72025A00-	11	275000	295000	345000	248	1189.51612903226
72025A01-	3				190.5	
72025A022	1				376	
72025A09-						
72025A0AA						
72025A0BA						
72025A0PA						
72025A101	1				196	
72025A112	1				730	
72025A123						
72025A191						
72025A202	1				486	
72025A291						
72025B00-	5				573	
72025B01-						
72025B08-	1				2028	
72025B09-						
72029A000	2				550	
72029A010						
72029A020	2				705.5	
72029A03-	3				614.5	
72029A042						
72029A083						
72029A091						
72029A20-						
72029A210						
72029A272	3				3692.3333333333335	
72029A291						
72029A30-	1				740	
72029A312	2				679	
72029A391						
72029A49-						
72029A59-						
72030A00-	5	225000	275000	344000	734	374.659400544959
72030A011						
72030A021						
72030A032						
72030A042						
72030A052						
72030A081						
72030A0MA						
72030A0PA						
72030A112						
72030A123	1				1397	
72030A20-						
72030A212						
72030A283						
72030A291	1				1856	
72030A30-						
72030A312						
72030A391						
72030B00-	1				1330	
72030B012						
72030B08-						
72030B091						
72030C000						
72030C062						
72030C082						
72030C091						
72030C181						
72030D00-	1				691	
72030D01-						
72030D022						
72030D081						
72030D09-						
72037A001						
72037A01-	4				737.1666666666666	
72037A02-						
72037A032	3				509	
72037A042						
72037A091						
72037A0MA	1				2057	
72037A0PA						
72037A182						
72037A19-						
72037B001	3				548.5	
72037B012						
72037B082						
72037B091	1				3974	
72037B10-						
72037B11-						
72037B182	1				1509	
72037B191						
72038A001	2				419.5	
72038A012	2				477.5	
72038A023						
72038A034	4				438.5	
72038A042						
72038A052						
72038A081						
72038A091	5				1588.25	
72038A19-						
72038A203						
72038A265						
72038A296						
72038B00-	6	171000	250000	625000	764	327.225130890052
72038B01-						
72038B023						
72038B062						
72038B08-						
72038B091	1				1226	
72038B102						
72038B181	4				2509.25	
72038B19-	1				3777	
72038B262						
72038B281						
72038B39-						
72039A000	3				478.5	
72039A011	5	415000	437000	695000	704	620.738636363636
72039A02-	16	539000	575000	730000	3543.5	162.268943135318
72039A032						
72039A070						
72039A080	1				2730	
72039A101	1				1107	
72039A112						
72039A123	1				3500	
72039A172	1				16433	
72039A191						
72039A20-	1				329	
72039A212						
72039A291						
72039A311						
72039A322	2				1354	
72039A333	3				288	
72039A342						
72039A353						
72039A364						
72039A389						
72039A3JA						
72039A3MA						
72039A3PA						
72039A473						
72039A483						
72039B001	8	250000	274000	280000	116.5	2351.9313304721
72039B012	4				913.5	
72039B062						
72039B073						
72039B091	1				838	
72039B0AA						
72039B0PA	1				2308	
72039B100						
72039B112						
72039B191	1				1076	
72040A00-	3				482	
72040A01-						
72040A02-						
72040A032						
72040A043	1				3544	
72040A084						
72040A0MB	2				3281	
72040A0PB						
72040A19-						
72040A1AA						
72040A1PA						
72040A296	1				160	
72040A2AC						
72040A2PC						
72040B001						
72040B012						
72040B090						
72040B10-						
72040B19-						
72040C00-						
72040C012						
72040C091						
72040D00-	1				393	
72040D012						
72040D062						
72040D081						
72040D091	1				1000	
72040D19-						
72040D49-						
72040D4AA						
72040D4PA						
72040E00-						
72040E09-						
72041A001	2				671.5	
72041A01-						
72041A020						
72041A030						
72041A042						
72041A08-						
72041A091	1				1064	
72041A172	1				3152	
72041A191						
72041A292						
72041B001	2				723	
72041B012	1				1607	
72041B09-						
72041B101						
72041B11-	1				290	
72041B122						
72041B19-	2				3335	
72041B272	1				404	
72041B291						
72041C001	1				1190	
72041C012	3				676	
72041C09-						
72041C11-						
72041D000	3				130	
72041D01-						
72041D02-	1				829	
72041D03-						
72041D080						
72041D09-						
72041D10-						
72041D19-						
72041E000	3				673	
72041E019	3				928	
72041E020	3				603.5	
72041E07-						
72041E08-						
72041E112						
72041E163						
72041E191	1				10452	
72041E264						
73001A001	3				286	
73001A012						
73001A023						
73001A034						
73001A045	1				1156	
73001A052						
73001A076						
73001A082						
73001A0AA						
73001A0PA						
73001A101	1				276	
73001A182						
73001A188						
73001A191						
73001A192						
73001A211	4				1361.5	
73001A282						
73001A283	1				482	
73001A291						
73001A300						
73001A382						
73001A391						
73001A497						
73006A00-	12	250000	355000	365000	253.5	1400.39447731755
73006A011						
73006A020						
73006A030	3				1337.25	
73006A052	1				450	
73006A081						
73006A099						
73006A11-						
73006A122	2				2110.5	
73006A181						
73006A203	1				367	
73006A21-	1				275	
73006A302						
73006A373	3				3076.75	
73006A391						
73006B001	2				1468	
73006B012						
73006B099						
73006B10-						
73006B102						
73006B173						
73006B191						
73006C001	2				380.5	
73006C011						
73006C022						
73006C032						
73006C043	1				1656	
73006C052	1				360	
73006C074						
73006C091						
73006D00-	2				413	
73006D012						
73006D083						
73006D091						
73006E00-						
73006E082						
73006E091						
73006F00-	1				121	
73006F01-	1				1075	
73006F082						
73006F091						
73006F18-						
73006G000	4				1033	
73006G090						
73006H00-						
73006H012						
73006H091						
73006J00-						
73006J012						
73006J091						
73006K000						
73006K012						
73006K091						
73006L000	2				844	
73006L080						
73006L0PN						
73006M000						
73006M012						
73006M099						
73006M183						
73006N000						
73006N090						
73009A00-	11	223000	300000	385000	115	2608.69565217391
73009A019	1				105	
73009A032	1				280	
73009A042						
73009A08-						
73009A091						
73009B09-						
73009C00-	3				584	
73009C09-	1				800	
73009D00-						
73009D012						
73009D091						
73009E000						
73009E090						
73009F00-						
73009F080						
73009F090						
73009G09-	1				771	
73009H000						
73009H090						
73009J09-						
73009K09-						
73009L09-						
73009M00-	1				709	
