id_inter_ss_lden;surface intersection between statistical sectors and lden noise contour;Surface of the polygone in lnight 45;Percentage of the surface of the polygone in lnight 45;Surface of the polygone in NA70;Percentage of the surface of the polygone in NA70
3133;127447,7022;0;0;0;0
3134;92099,96962;0;0;0;0
3135;61694,96209;0;0;0;0
3136;31023,89476;0;0;0;0
3137;5714,076089;0;0;0;0
3138;17437,67243;0;0;0;0
3139;5005,270745;5005,270745;100;0;0
3140;49564,91386;49564,91386;100;0;0
3141;47629,26919;47629,26919;100;0;0
3142;55878,6294;55878,6294;100;0;0
3143;74853,24613;74853,24613;100;2692,530955;3,597079744
3144;112813,4305;112813,4305;100;89909,57839;79,69758386
3145;328962,721;328962,721;100;328962,721;100
3146;355475,2526;355475,2526;100;355475,2526;100
3147;583581,0925;583581,0925;100;0;0
3148;362816,2774;362816,2774;100;0;0
3149;235968,688;235968,688;100;0;0
3150;173231,8935;173231,8935;100;1715,236346;0,990138889
3151;119571,4794;119571,4794;100;61135,85173;51,12912545
3152;52838,40582;52838,40582;100;49440,58013;93,56940158
3153;67275,51252;67275,51252;100;67275,51252;100
3154;16309,61331;0;0;0;0
3155;116021,714;0;0;0;0
3156;152687,6304;122300,638;80,1;0;0
3157;186489,9678;186489,9678;100;0;0
3158;188818,3824;188818,3824;100;0;0
3159;173589,5105;173589,5105;100;0;0
3160;159052,6758;159052,6758;100;11599,20357;7,292680562
3161;156986,0484;156986,0484;100;137502,7605;87,58915959
3162;112270,508;112270,508;100;112270,508;100
3163;171297,4588;171297,4588;100;171297,4588;100
3164;29150,98917;29150,98917;100;29150,98917;100
3165;252760,0913;0;0;0;0
3166;247194,1525;0;0;0;0
3167;235065,2257;0;0;0;0
3168;220269,5107;0;0;0;0
3169;206717,9609;0;0;0;0
3170;199044,3993;0;0;0;0
3171;178905,1619;0;0;0;0
3172;76829,38635;0;0;0;0
3173;30809,51613;22432,31918;72,81;0;0
3174;114553,3339;0;0;0;0
3175;101184,1345;0;0;0;0
3176;108362,4309;0;0;0;0
3177;91841,2869;0;0;0;0
3178;14604,75356;0;0;0;0
3179;171091,733;0;0;0;0
3180;172361,09;0;0;0;0
3181;111813,1652;0;0;0;0
3182;23166,61357;0;0;0;0
3183;112946,9454;0;0;0;0
3184;146306,8448;0;0;0;0
3185;142481,8229;0;0;0;0
3186;177463,8122;0;0;0;0
3187;203722,8646;0;0;0;0
3188;183860,4662;0;0;0;0
3189;167906,0312;0;0;0;0
3190;154441,4909;0;0;0;0
3191;142929,7619;98818,78293;69,14;0;0
3192;138365,9412;138365,9412;100;0;0
3193;111560,3883;111560,3883;100;0;0
3194;44605,57055;44605,57055;100;0;0
3195;23793,98976;23793,98976;100;2042,86125;8,585618767
3196;3535,269968;3535,269968;100;3535,269968;100
3197;69600,3857;0;0;0;0
3198;197377,2621;197377,2621;100;0;0
3199;85330,84845;85330,84845;100;0;0
3200;14020,63451;14020,63451;100;0;0
3201;843,9134067;843,9134067;100;0;0
3202;260103,3109;260103,3109;100;0;0
3203;812549,0451;812549,0451;100;0;0
3204;371933,1565;371933,1565;100;0;0
3205;352917,2873;352917,2873;100;3960,633992;1,122255592
3206;381350,6029;381350,6029;100;131220,0079;34,40928293
3207;335808,7048;335808,7048;100;276540,4748;82,35059749
3208;285646,7692;285646,7692;100;285646,7692;100
3209;365860,4202;365860,4202;100;365860,4202;100
3210;546860,7074;546860,7074;100;546860,7074;100
3211;196785,5822;196785,5822;100;196785,5822;100
3212;544335,5563;0;0;0;0
3213;517386,5602;0;0;0;0
3214;197468,0237;0;0;0;0
3215;78474,72746;0;0;0;0
3216;18418,08149;0;0;0;0
3217;638896,2411;0;0;0;0
3218;509604,7146;0;0;0;0
3219;14360,32065;0;0;0;0
3220;410940,6242;0;0;0;0
3221;158005,5791;0;0;0;0
3222;14567,60417;0;0;0;0
3223;797748,4044;0;0;0;0
3224;19675,57365;0;0;0;0
3225;238787,7851;0;0;0;0
3226;105861,3595;0;0;0;0
3227;4032230,767;0;0;0;0
3228;2850822,648;0;0;0;0
3229;2485893,55;0;0;0;0
3230;1065343,701;0;0;0;0
3231;249895,0792;0;0;0;0
3232;116999,5874;0;0;0;0
3233;429254,5263;0;0;0;0
3234;9136,068949;0;0;0;0
3235;350039,1845;0;0;0;0
3236;22328,40573;0;0;0;0
3237;15,82606095;0;0;0;0
3238;660189,1278;0;0;0;0
3239;200386,6413;0;0;0;0
3240;407043,5923;0;0;0;0
3241;4258,800083;0;0;0;0
3242;544372,2613;0;0;0;0
3243;3537076,302;0;0;0;0
3244;2482953,488;0;0;0;0
3245;75530,91378;0;0;0;0
3246;754092,9432;0;0;0;0
3247;902794,732;0;0;0;0
3248;1453,782379;0;0;0;0
3249;867092,8684;0;0;0;0
3250;204320,4461;0;0;0;0
3251;181048,2855;0;0;0;0
3252;13759,14384;0;0;0;0
3253;5762,277057;0;0;0;0
3254;225795,5714;0;0;0;0
3255;366441,5911;0;0;0;0
3256;27960,856;0;0;0;0
3257;1051509,609;0;0;0;0
3258;1022499,968;0;0;0;0
3259;362707,7853;0;0;0;0
3260;107679,0702;0;0;0;0
3261;117985,6651;0;0;0;0
3262;562686,4711;0;0;0;0
3263;123215,0956;0;0;0;0
3264;484176,5189;0;0;0;0
3265;302391,7048;0;0;0;0
3266;72168,03559;0;0;0;0
3267;889784,3592;0;0;0;0
3268;404032,8967;0;0;0;0
3269;72433,68144;0;0;0;0
3270;272813,0573;0;0;0;0
3271;116387,0501;0;0;0;0
3272;198545,0802;0;0;0;0
3273;368832,5843;0;0;0;0
3274;483395,6028;0;0;0;0
3275;996876,1854;0;0;0;0
3276;2139003,299;0;0;0;0
3277;814871,1644;0;0;0;0
3278;236399,6544;0;0;0;0
3279;33430,76237;0;0;0;0
3280;242694,6584;0;0;0;0
3281;289846,2575;0;0;0;0
3282;241835,3512;0;0;0;0
3283;3008336,545;0;0;0;0
3284;1381753,781;0;0;0;0
3285;116425,7142;0;0;0;0
3286;61745,63091;0;0;0;0
3287;116072,9472;0;0;0;0
3288;66150,17678;0;0;0;0
3289;10874,06679;0;0;0;0
3290;179261,6438;0;0;0;0
3291;225036,1843;0;0;0;0
3292;18772,2554;0;0;0;0
3293;27852,50935;0;0;0;0
3294;91186,08472;0;0;0;0
3295;87083,14626;0;0;0;0
3296;80424,14467;0;0;0;0
3297;1975,203432;0;0;0;0
3298;16532,35103;0;0;0;0
3299;167682,0697;0;0;0;0
3300;190656,8233;0;0;0;0
3301;152111,8939;0;0;0;0
3302;124997,4838;0;0;0;0
3303;63132,65636;0;0;0;0
3304;12886,75697;0;0;0;0
3305;68698,36353;0;0;0;0
3306;135201,5949;0;0;0;0
3307;67730,49651;0;0;0;0
3308;52608,35875;0;0;0;0
3309;10504,70177;0;0;0;0
3310;116956,0894;0;0;0;0
3311;328264,0302;0;0;0;0
3312;216651,3386;0;0;0;0
3313;55087,44123;0;0;0;0
3314;51817,42092;0;0;0;0
3315;251045,5225;0;0;0;0
3316;59051,41618;0;0;0;0
3317;24538,24897;0;0;0;0
3318;159756,2011;0;0;0;0
3319;131890,2888;0;0;0;0
3320;23900,16117;0;0;0;0
3321;106857,9043;0;0;0;0
3322;162876,5886;0;0;0;0
3323;45480,27523;0;0;0;0
3324;43556,57699;0;0;0;0
3325;269956,9385;0;0;0;0
3326;177833,6686;0;0;0;0
3327;2027,986335;0;0;0;0
3328;7804,203692;7692,354368;98,57;0;0
3329;23011,53157;23011,53157;100;0;0
3330;37950,37621;37950,37621;100;0;0
3331;52133,01381;52133,01381;100;9986,179281;19,15519275
3332;55400,48482;55400,48482;100;47940,17297;86,53385096
3333;48043,1212;48043,1212;100;48043,1212;100
3334;39461,92241;39461,92241;100;39461,92241;100
3335;33410,84782;33410,84782;100;33410,84782;100
3336;30438,25457;30438,25457;100;30438,25457;100
3337;26564,24023;26564,24023;100;26564,24023;100
3338;21404,74883;21404,74883;100;21404,74883;100
3339;12809,28776;12809,28776;100;12809,28776;100
3340;1168,989159;1168,989159;100;0;0
3341;25317,22015;25317,22015;100;0;0
3342;30014,90026;30014,90026;100;0;0
3343;30595,18561;30595,18561;100;6127,990784;20,02926494
3344;37200,66371;37200,66371;100;35179,15176;94,56592505
3345;33090,85597;33090,85597;100;33090,85597;100
3346;28778,40485;28778,40485;100;28778,40485;100
3347;25180,60446;25180,60446;100;25180,60446;100
3348;22572,41448;22572,41448;100;22572,41448;100
3349;22858,46041;22858,46041;100;22858,46041;100
3350;23188,62038;23188,62038;100;23188,62038;100
3351;22944,32421;22944,32421;100;22944,32421;100
3352;20885,03794;20885,03794;100;20885,03794;100
3353;7083,365237;7083,365237;100;7083,365237;100
3354;31865,82887;0;0;0;0
3355;136079,0247;0;0;0;0
3356;127645,85;36164,26271;28,33;0;0
3357;49963,88814;49700,33063;99,47;0;0
3358;15282,97453;15282,97453;100;0;0
3359;6181,857237;6181,857237;100;0;0
3360;29,01562738;29,01562738;100;0;0
3361;3195,653492;0;0;0;0
3362;63206,77913;0;0;0;0
3363;88927,97409;0;0;0;0
3364;46179,20761;0;0;0;0
3365;54553,53;45922,95295;84,18;0;0
3366;53909,20363;53909,20363;100;0;0
3367;36940,74044;36940,74044;100;0;0
3368;14678,63435;14678,63435;100;0;0
3369;3,968442063;3,968442063;100;0;0
3370;12802,65331;0;0;0;0
3371;103600,1456;10745,36905;10,37;0;0
3372;175298,2614;48534,88417;27,69;0;0
3373;180322,5825;162362,9627;90,04;0;0
3374;146714,2095;146714,2095;100;0;0
3375;120614,2339;120614,2339;100;0;0
3376;91612,7763;91612,7763;100;9191,393905;10,03287344
3377;59426,26266;59426,26266;100;48601,41519;81,78440477
3378;47668,45037;47668,45037;100;47668,45037;100
3379;37323,87022;37323,87022;100;37323,87022;100
3380;29692,14968;29692,14968;100;29692,14968;100
3381;25539,47501;25539,47501;100;25539,47501;100
3382;22900,95286;22900,95286;100;22900,95286;100
3383;21304,68792;21304,68792;100;21304,68792;100
3384;20533,37982;20533,37982;100;20533,37982;100
3385;19990,40003;19990,40003;100;19990,40003;100
3386;12791,30042;12791,30042;100;12791,30042;100
3387;10042,89979;10042,89979;100;10042,89979;100
3388;8505,247874;8505,247874;100;8505,247874;100
3389;6963,516659;6963,516659;100;6963,516659;100
3390;5358,550524;5358,550524;100;5358,550524;100
3391;3658,225595;3658,225595;100;3658,225595;100
3392;2957,456978;2957,456978;100;2957,456978;100
3393;1624,689057;1624,689057;100;1624,689057;100
3394;36700,13221;36700,13221;100;0;0
3395;178508,7931;178508,7931;100;0;0
3396;188015,143;188015,143;100;0;0
3397;164870,9693;164870,9693;100;34630,13301;21,00438491
3398;142653,4861;142653,4861;100;123327,1168;86,45222787
3399;133129,5324;133129,5324;100;126271,908;94,84890822
3400;117034,7402;117034,7402;100;117034,7402;100
3401;98902,69015;98902,69015;100;98902,69015;100
3402;89005,50063;89005,50063;100;89005,50063;100
3403;87873,27727;87873,27727;100;87873,27727;100
3404;96970,81142;96970,81142;100;96970,81142;100
3405;123889,0742;123889,0742;100;123889,0742;100
3406;189707,287;189707,287;100;189707,287;100
3407;147810,0311;147810,0311;100;147810,0311;100
3408;127640,9742;127640,9742;100;127640,9742;100
3409;78402,23138;78402,23138;100;78402,23138;100
3410;9324,345339;9324,345339;100;9324,345339;100
3411;36864,2816;36864,2816;100;36864,2816;100
3412;6430,387628;6430,387628;100;6430,387628;100
3413;4533,162393;4533,162393;100;4533,162393;100
3414;2644,959754;2644,959754;100;2644,959754;100
3415;1058,253605;1058,253605;100;1058,253605;100
3416;4,160379015;4,160379015;100;0;0
3417;12964,04627;12964,04627;100;0;0
3418;66479,89617;66479,89617;100;0;0
3419;107215,9296;107215,9296;100;19862,88636;18,52605899
3420;107819,8324;107819,8324;100;103809,2748;96,28031554
3421;97965,14705;97965,14705;100;97965,14705;100
3422;79586,75414;79586,75414;100;79586,75414;100
3423;55299,59116;55299,59116;100;55299,59116;100
3424;34645,98423;34645,98423;100;34645,98423;100
3425;13943,98892;13943,98892;100;13943,98892;100
3426;124,9761515;124,9761515;100;0;0
3427;14284,08505;14284,08505;100;0;0
3428;40079,90798;40079,90798;100;0;0
3429;93155,35649;93155,35649;100;0;0
3430;199040,6142;199040,6142;100;8040,590182;4,039673116
3431;286342,0301;286342,0301;100;190665,1634;66,5865096
3432;278664,2777;278664,2777;100;278664,2777;100
3433;285407,9676;285407,9676;100;285407,9676;100
3434;314450,0515;314450,0515;100;314450,0515;100
3435;392470,6711;392470,6711;100;392470,6711;100
3436;517508,9672;517508,9672;100;517508,9672;100
3437;373624,0926;373624,0926;100;373624,0926;100
3438;242880,552;242880,552;100;242880,552;100
3439;134291,0419;134291,0419;100;134291,0419;100
3440;19726,95743;19726,95743;100;19726,95743;100
3441;1956,473459;0;0;0;0
3442;95497,72824;0;0;0;0
3443;174907,4572;0;0;0;0
3444;238148,8416;0;0;0;0
3445;208154,9883;0;0;0;0
3446;175748,03;0;0;0;0
3447;154718,8799;0;0;0;0
3448;135122,5762;0;0;0;0
3449;116176,8164;25781,24569;22,19;0;0
3450;101178,1393;101178,1393;100;0;0
3451;84099,09278;84099,09278;100;0;0
3452;43818,1652;43818,1652;100;0;0
3453;6773,868977;6773,868977;100;94,15355792;1,389952452
3454;282698,9622;0;0;0;0
3455;156071,1974;0;0;0;0
3456;28720,79793;0;0;0;0
3457;6194,63263;0;0;0;0
3458;101704,4419;0;0;0;0
3459;138047,5717;0;0;0;0
3460;84829,23472;0;0;0;0
3461;6964,812068;0;0;0;0
3462;305746,5678;0;0;0;0
3463;356538,1497;0;0;0;0
3464;213028,2881;0;0;0;0
3465;79309,02208;0;0;0;0
3466;94898,32577;0;0;0;0
3467;148404,2794;0;0;0;0
3468;127911,7883;0;0;0;0
3469;98795,45963;0;0;0;0
3470;53569,0362;990,7174787;1,85;0;0
3471;21429,85188;21206,75046;98,96;0;0
3472;1085,541645;1085,541645;100;0;0
3473;679723,4498;679723,4498;100;0;0
3474;278351,6005;278351,6005;100;0;0
3475;114923,4023;114923,4023;100;0;0
3476;80354,58972;80354,58972;100;0;0
3477;57630,23119;57630,23119;100;39874,75578;69,19069203
3478;48106,27035;48106,27035;100;48106,27035;100
3479;46302,05047;46302,05047;100;46302,05047;100
3480;43688,54231;43688,54231;100;43688,54231;100
3481;108547,1375;108547,1375;100;108547,1375;100
3482;4683,318972;4683,318972;100;4683,318972;100
3483;15532,1739;0;0;0;0
3484;35676,24439;0;0;0;0
3485;59351,90703;38896,10737;65,53;0;0
3486;65446,57771;65446,57771;100;0;0
3487;50923,30341;50923,30341;100;0;0
3488;22033,97305;22033,97305;100;0;0
3489;819,6812544;819,6812544;100;0;0
3490;9736,08087;0;0;0;0
3491;84011,56968;0;0;0;0
3492;131026,2585;0;0;0;0
3493;186065,8091;0;0;0;0
3494;209334,0438;0;0;0;0
3495;204851,8714;0;0;0;0
3496;185229,1467;0;0;0;0
3497;150402,9194;68297,58999;45,41;0;0
3498;112113,771;112113,771;100;0;0
3499;80695,13294;80695,13294;100;0;0
3500;51697,04667;51697,04667;100;0;0
3501;37677,43814;37677,43814;100;5115,420139;13,57687887
3502;29514,88735;29514,88735;100;29111,52322;98,63335365
3503;25738,11792;25738,11792;100;25738,11792;100
3504;2524,849449;2524,849449;100;2524,849449;100
3505;84249,43793;0;0;0;0
3506;115652,5922;0;0;0;0
3507;34612,37148;0;0;0;0
3508;184248,7776;0;0;0;0
3509;106434,1758;0;0;0;0
3510;71501,1403;0;0;0;0
3511;715017,8066;0;0;0;0
3512;305989,2153;0;0;0;0
3513;74101,99592;0;0;0;0
3514;10317,88142;0;0;0;0
3515;151546,0984;0;0;0;0
3516;294429,0863;0;0;0;0
3517;217053,5509;0;0;0;0
3518;130801,1828;0;0;0;0
3519;213,2380402;0;0;0;0
3520;14627,31472;0;0;0;0
3521;68651,85712;0;0;0;0
3522;55045,86008;0;0;0;0
3523;1977,803435;0;0;0;0
3524;163027,2938;0;0;0;0
3525;157491,8363;0;0;0;0
3526;133628,2736;0;0;0;0
3527;110578,9382;0;0;0;0
3528;38366,94769;0;0;0;0
3529;430,4516941;0;0;0;0
3530;59891,92439;0;0;0;0
3531;169775,0363;0;0;0;0
3532;80458,72369;0;0;0;0
3533;15418,36294;0;0;0;0
3534;9614,338207;0;0;0;0
3535;166016,7656;0;0;0;0
3536;144080,4346;0;0;0;0
3537;112597,2982;0;0;0;0
3538;111134,5291;0;0;0;0
3539;86414,17731;0;0;0;0
3540;13121,48733;0;0;0;0
3541;97858,07837;0;0;0;0
3542;43593,37042;0;0;0;0
3543;1,565843619;0;0;0;0
3544;411452,9984;0;0;0;0
3545;331376,9344;0;0;0;0
3546;143995,8905;0;0;0;0
3547;217758,2957;0;0;0;0
3548;175607,8927;0;0;0;0
3549;35398,9744;0;0;0;0
3550;683,719903;0;0;0;0
3551;45496,68091;0;0;0;0
3552;85539,97415;0;0;0;0
3553;25124,69629;0;0;0;0
3554;9951,307268;0;0;0;0
3555;70504,87791;0;0;0;0
3556;114346,6424;0;0;0;0
3557;161532,7109;0;0;0;0
3558;167363,8492;0;0;0;0
3559;125025,6299;0;0;0;0
3560;92715,10062;0;0;0;0
3561;84655,83905;0;0;0;0
3562;69810,73088;49228,82803;70,52;0;0
3563;55773,25522;55773,25522;100;0;0
3564;42793,52848;42793,52848;100;0;0
3565;172,037411;172,037411;100;0;0
3566;6521,834944;0;0;0;0
3567;19924,17756;0;0;0;0
3568;25319,80468;0;0;0;0
3569;36366,79292;29496,3317;81,11;0;0
3570;57357,54191;57357,54191;100;0;0
3571;102526,9783;102526,9783;100;0;0
3572;111324,3773;111324,3773;100;0;0
3573;10544,42387;10544,42387;100;0;0
3574;947,6533126;0;0;0;0
3575;58540,18386;0;0;0;0
3576;131799,5086;0;0;0;0
3577;174168,9807;0;0;0;0
3578;182168,2297;0;0;0;0
3579;203199,7183;151749,0146;74,68;0;0
3580;228484,9271;228484,9271;100;0;0
3581;392251,2563;392251,2563;100;0;0
3582;1077078,862;1077078,862;100;0;0
3583;760227,7313;760227,7313;100;42293,35993;5,563248772
3584;12317,77601;12317,77601;100;12317,77601;100
3585;91575,76806;0;0;0;0
3586;197158,9979;0;0;0;0
3587;157477,2665;111810,2471;71;0;0
3588;93984,20538;93984,20538;100;0;0
3589;10807,69619;10807,69619;100;0;0
3590;24607,1491;24529,7504;99,69;0;0
3591;314286,5059;314286,5059;100;0;0
3592;201333,4152;201333,4152;100;0;0
3593;20322,59477;0;0;0;0
3594;245045,8653;0;0;0;0
3595;82536,35848;0;0;0;0
3596;68185,09136;49037,81358;71,92;0;0
3597;13474,0984;13474,0984;100;0;0
3598;46165,33438;0;0;0;0
3599;138581,1513;0;0;0;0
3600;175847,8822;0;0;0;0
3601;223199,2939;0;0;0;0
3602;248991,8826;188198,9589;75,58;0;0
3603;316765,006;316765,006;100;0;0
3604;813693,4728;813693,4728;100;0;0
3605;215799,9328;215799,9328;100;0;0
3606;2228,861429;0;0;0;0
3607;77574,92965;0;0;0;0
3608;183450,1042;0;0;0;0
3609;188527,9288;0;0;0;0
3610;171231,6438;0;0;0;0
3611;45730,01819;0;0;0;0
3612;24920,0213;0;0;0;0
3613;61096,32598;0;0;0;0
3614;45001,83115;0;0;0;0
3615;163264,548;0;0;0;0
3616;175741,5772;142936,1893;81,33;0;0
3617;111165,9916;111165,9916;100;0;0
3618;343801,9875;0;0;0;0
3619;319007,6099;0;0;0;0
3620;933,7841236;0;0;0;0
3621;3969,890785;0;0;0;0
3622;43114,76485;35325,87488;81,93;0;0
3623;62085,92892;62085,92892;100;0;0
3624;54553,44397;54553,44397;100;0;0
3625;21807,40174;21807,40174;100;0;0
3626;33788,393;0;0;0;0
3627;362977,4808;0;0;0;0
3628;479598,3096;287880,2865;60,03;0;0
3629;395904,9616;395904,9616;100;0;0
3630;85919,90631;85919,90631;100;0;0
3631;585370,8064;0;0;0;0
3632;1238773,317;0;0;0;0
3633;518364,4515;0;0;0;0
3634;395242,8758;281341,6287;71,18;0;0
3635;437904,4104;437904,4104;100;0;0
3636;195533,1965;195533,1965;100;0;0
3637;81031,83601;81031,83601;100;0;0
3638;275204,9288;0;0;0;0
3639;94954,2157;0;0;0;0
3640;448269,5013;0;0;0;0
3641;282534,8553;0;0;0;0
3642;83170,13991;47876,06187;57,56;0;0
3643;528994,545;0;0;0;0
3644;843078,8705;0;0;0;0
3645;157863,5061;0;0;0;0
3646;16414,73655;0;0;0;0
3647;5065,360031;0;0;0;0
3648;840562,6959;0;0;0;0
3649;1530829,476;0;0;0;0
3650;267560,5337;0;0;0;0
3651;5970,372845;0;0;0;0
3652;143966,5377;0;0;0;0
3653;432890,8514;0;0;0;0
3654;307545,7409;0;0;0;0
3655;33404,59219;12821,74685;38,38;0;0
3656;551092,385;0;0;0;0
3657;656720,9395;0;0;0;0
3658;294826,7935;0;0;0;0
3659;42600,30797;0;0;0;0
3660;137954,6399;137954,6399;100;0;0
3661;392010,2971;392010,2971;100;0;0
3662;5718,128724;5718,128724;100;0;0
3663;70683,29232;0;0;0;0
3664;608575,9957;527379,5978;86,66;0;0
3665;251523,5314;251523,5314;100;0;0
3666;264555,3513;0;0;0;0
3667;320103,2602;0;0;0;0
3668;290627,6058;0;0;0;0
3669;244032,8262;0;0;0;0
3670;299929,7386;0;0;0;0
3671;331507,2881;0;0;0;0
3672;348294,8045;0;0;0;0
3673;404388,841;281885,9289;69,71;0;0
3674;386981,1827;386981,1827;100;0;0
3675;793459,9418;793459,9418;100;0;0
3676;25434,3702;25434,3702;100;0;0
3677;504,8221466;0;0;0;0
3678;429649,36;0;0;0;0
3679;1066880,204;0;0;0;0
3680;1549157,764;0;0;0;0
3681;820849,1111;432259,3051;52,66;0;0
3682;303099,7151;303099,7151;100;0;0
3683;48629,92084;48629,92084;100;0;0
3684;10659,75289;0;0;0;0
3685;76384,30338;36571,72693;47,88;0;0
3686;80979,80184;80979,80184;100;0;0
3687;206649,2997;206649,2997;100;0;0
3688;52746,19925;52746,19925;100;0;0
3689;113144,1177;0;0;0;0
3690;279656,9556;241234,8132;86,26;0;0
3691;80588,9638;0;0;0;0
3692;281607,2613;266295,859;94,56;0;0
3693;7861,12511;0;0;0;0
3694;153262,8828;0;0;0;0
3695;220575,7487;0;0;0;0
3696;15085,03794;3914,67696;25,95;0;0
3697;581516,2909;0;0;0;0
3698;914072,436;0;0;0;0
3699;254304,6195;145788,5324;57,33;0;0
3700;150245,9992;150084,1616;99,89;0;0
3701;134994,9374;134994,9374;100;0;0
3702;61182,2084;0;0;0;0
3703;406556,0515;387786,4447;95,38;0;0
3704;417147,609;417147,609;100;0;0
3705;46,02297194;0;0;0;0
3706;127643,0701;0;0;0;0
3707;203863,9343;0;0;0;0
3708;237599,1349;0;0;0;0
3709;259125,5605;0;0;0;0
3710;140103,2016;0;0;0;0
3711;18908,30864;0;0;0;0
3712;152018,5047;0;0;0;0
3713;552023,2231;0;0;0;0
3714;814587,9515;0;0;0;0
3715;930997,6091;0;0;0;0
3716;634080,8367;0;0;0;0
3717;386920,3384;0;0;0;0
3718;13701,36929;0;0;0;0
3719;3272,849593;0;0;0;0
3720;249620,6188;0;0;0;0
3721;291259,2304;0;0;0;0
3722;23856,13312;0;0;0;0
3723;155534,0038;0;0;0;0
3724;11963,56836;0;0;0;0
3725;153252,6269;0;0;0;0
3726;28810,95406;0;0;0;0
3727;91800,71539;0;0;0;0
3728;156477,3607;0;0;0;0
3729;300483,9317;0;0;0;0
3730;316375,5817;0;0;0;0
3731;1940094,64;0;0;0;0
3732;594379,337;0;0;0;0
3733;946002,2349;0;0;0;0
3734;1348625,981;0;0;0;0
3735;1906782,455;0;0;0;0
3736;2049592,224;0;0;0;0
3737;1395589,245;0;0;0;0
3738;772935,2973;0;0;0;0
3739;576214,6909;0;0;0;0
3740;211426,1313;33618,01915;15,9;0;0
3741;42204,03716;0;0;0;0
3742;1093163,06;0;0;0;0
3743;58271,23241;0;0;0;0
3744;264836,7501;0;0;0;0
3745;54846,42252;0;0;0;0
3746;767170,9894;30333,73885;3,95;0;0
3747;37534,29591;0;0;0;0
3748;399610,6083;0;0;0;0
3749;135646,8708;3187,781779;2,35;0;0
3750;41167,68783;0;0;0;0
3751;186355,9864;0;0;0;0
3752;458,4051403;0;0;0;0
3753;97235,14228;0;0;0;0
3754;224738,4249;0;0;0;0
3755;189638,0989;0;0;0;0
3756;43996,7249;0;0;0;0
3757;103448,3957;0;0;0;0
3758;175726,2352;0;0;0;0
3759;272551,1857;0;0;0;0
3760;320983,5815;0;0;0;0
3761;80581,88069;39272,99088;48,74;0;0
3762;19940,7086;0;0;0;0
3763;162021,334;0;0;0;0
3764;148964,7274;0;0;0;0
3765;212331,9161;0;0;0;0
3766;271390,7155;0;0;0;0
3767;220356,1567;0;0;0;0
3768;105258,7585;0;0;0;0
3769;23939,53035;0;0;0;0
3770;261432,3485;0;0;0;0
3771;25104,30375;0;0;0;0
3772;19077,86878;0;0;0;0
3773;334794,0926;0;0;0;0
3774;63224,55778;0;0;0;0
3775;104012,9032;0;0;0;0
3776;266896,1697;0;0;0;0
3777;43302,24415;0;0;0;0
3778;57040,71195;0;0;0;0
3779;156601,8792;0;0;0;0
3780;21003,59608;0;0;0;0
3781;106254,0921;0;0;0;0
3782;298428,0602;0;0;0;0
3783;54290,10815;0;0;0;0
3784;774,4893383;0;0;0;0
3785;97004,59774;0;0;0;0
3786;100243,9951;0;0;0;0
3787;274341,5685;0;0;0;0
3788;266161,8903;0;0;0;0
3789;51748,80182;0;0;0;0
3790;195701,7408;0;0;0;0
3791;19318,80905;0;0;0;0
3792;294,2811355;0;0;0;0
3793;353667,868;0;0;0;0
3794;380598,3397;0;0;0;0
3795;125705,8097;0;0;0;0
3796;417238,076;0;0;0;0
3797;392183,5326;0;0;0;0
3798;381915,3629;0;0;0;0
3799;388281,5635;0;0;0;0
3800;525674,1411;0;0;0;0
3801;62526,75512;0;0;0;0
3802;140800,4285;0;0;0;0
3803;166269,6928;0;0;0;0
3804;240690,0161;0;0;0;0
3805;95530,89923;0;0;0;0
3806;225932,1396;0;0;0;0
3807;405737,5103;0;0;0;0
3808;199283,8283;0;0;0;0
3809;17170,74003;0;0;0;0
3810;304867,7652;0;0;0;0
3811;81251,04343;0;0;0;0
3812;525849,8871;0;0;0;0
3813;11168,43363;0;0;0;0
3814;241622,4706;0;0;0;0
3815;526073,201;0;0;0;0
3816;514922,6107;0;0;0;0
3817;627182,4437;0;0;0;0
3818;1030659,378;0;0;0;0
3819;132789,4262;0;0;0;0
3820;96046,86974;0;0;0;0
3821;1269879,043;0;0;0;0
3822;80416,71433;0;0;0;0
3823;1003381,38;0;0;0;0
3824;318495,2715;0;0;0;0
3825;169173,4704;0;0;0;0
3826;35777,45519;0;0;0;0
3827;149805,2016;0;0;0;0
3828;397149,7996;0;0;0;0
3829;469851,6978;0;0;0;0
3830;223044,0463;0;0;0;0
3831;15364,26054;0;0;0;0
3832;28985,15058;0;0;0;0
3833;556640,5975;0;0;0;0
3834;209766,4515;0;0;0;0
3835;654,3400625;0;0;0;0
3836;205537,453;0;0;0;0
3837;278849,2141;0;0;0;0
3838;305940,6343;0;0;0;0
3839;448820,8145;0;0;0;0
3840;477891,1511;0;0;0;0
3841;162756,7555;0;0;0;0
3842;88068,98074;0;0;0;0
3843;779131,4133;0;0;0;0
3844;270029,6366;0;0;0;0
3845;92247,87348;0;0;0;0
3846;11249,30431;0;0;0;0
3847;69821,59094;0;0;0;0
3848;269527,7472;0;0;0;0
3849;272652,5822;0;0;0;0
3850;363595,2803;0;0;0;0
3851;36317,54506;0;0;0;0
3852;339746,8024;0;0;0;0
3853;433635,7966;0;0;0;0
3854;363712,3937;0;0;0;0
3855;334709,1111;0;0;0;0
